bove-00116	Police Refute Social Media Claims That Muslims Youths Were Behind Gurugram School Bus Attack	none	https://www.boomlive.in/police-refute-social-media-claims-that-muslims-youths-were-behind-gurugram-school-bus-attack/	None	None	None	None	None	Police Refute Social Media Claims That Muslims Youths Were Behind Gurugram School Bus Attack	Jan 26 2018 11:06 am, Last Updated: Jan 26 2018 2:56 pm	None	['None']
bove-00280	Did Akshay Kumar Ask People To Donate To An Army Welfare Fund?: A FactCheck	none	https://www.boomlive.in/did-akshay-kumar-ask-people-to-donate-to-an-army-welfare-fund-a-factcheck/	None	None	None	None	None	Did Akshay Kumar Ask People To Donate To An Army Welfare Fund?: A FactCheck	Apr 22 2017 4:24 pm, Last Updated: May 04 2017 1:32 pm	None	['None']
bove-00260	Did Narendra Modi Govt Rename 23 Congress Era Schemes? A FactCheck	none	https://www.boomlive.in/did-narendra-modi-govt-rename-23-congress-era-schemes-a-factcheck/	None	None	None	None	None	Did Narendra Modi Govt Rename 23 Congress Era Schemes? A FactCheck	Jun 24 2017 1:20 pm, Last Updated: Jun 24 2017 5:06 pm	None	['None']
bove-00278	FactCheck Alert: From Yellow Line Rule That Lets You Avoid Toll To Fake East India Co Coins	none	https://www.boomlive.in/factcheck-alert-from-yellow-line-rule-that-lets-you-avoid-toll-to-baba-ramdevs-death/	None	None	None	None	None	FactCheck Alert: From Yellow Line Rule That Lets You Avoid Toll To Fake East India Co Coins	Apr 27 2017 11:27 am	None	['None']
bove-00213	BJP, Repeat Offender In Spreading Fake Images: Top 10 Faux Pas	none	https://www.boomlive.in/bjp-repeat-offender-in-spreading-fake-images-top-10-faux-pas/	None	None	None	None	None	BJP, Repeat Offender In Spreading Fake Images: Top 10 Faux Pas	Aug 21 2017 6:55 pm, Last Updated: Aug 23 2017 12:40 pm	None	['None']
bove-00234	Did RBI Issue Rs. 20, Rs. 150, Rs. 100, Rs. 1000 Coins?: A FactCheck	none	https://www.boomlive.in/did-rbi-issue-rs-20-rs-150-rs-100-rs-1000-coins-a-factcheck/	None	None	None	None	None	Did RBI Issue Rs. 20, Rs. 150, Rs. 100, Rs. 1000 Coins?: A FactCheck	Jul 30 2017 1:30 pm, Last Updated: Aug 05 2017 4:57 pm	None	['None']
bove-00106	Audio: What Did Goa CM Manohar Parrikar Say About Girls Drinking Beer?	none	https://www.boomlive.in/audio-what-did-goa-cm-manohar-parrikar-say-about-girls-drinking-beer/	None	None	None	None	None	Audio: What Did Goa CM Manohar Parrikar Say About Girls Drinking Beer?	Feb 10 2018 6:16 pm, Last Updated: Feb 10 2018 6:52 pm	None	['None']
bove-00083	Kathua Rape Fallout: Assam, Bihar Police Refute Claims Of Viral Social Media Posts	none	https://www.boomlive.in/kathua-rape-fallout-assam-bihar-police-refute-claims-of-viral-social-media-posts/	None	None	None	None	None	Kathua Rape Fallout: Assam, Bihar Police Refute Claims Of Viral Social Media Posts	Apr 13 2018 7:22 pm, Last Updated: May 11 2018 6:53 pm	None	['None']
bove-00247	1998 Venezuela Hostage Video Goes Viral As ISIS Terrorist Killed By Sniper	none	https://www.boomlive.in/1998-venezuela-hostage-video-goes-viral-as-isis-terrorist-killed-by-sniper/	None	None	None	None	None	1998 Venezuela Hostage Video Goes Viral As ISIS Terrorist Killed By Sniper	Jun 14 2017 6:46 pm, Last Updated: Jun 20 2017 6:54 pm	None	['None']
bove-00214	Piyush Goyal Apologises For Using Stock Photo To Highlight Govt’s LED Lighting Achievement	none	https://www.boomlive.in/piyush-goyal-apologises-for-using-stock-photo-to-highlight-govts-led-lighting-achievement/	None	None	None	None	None	Piyush Goyal Apologises For Using Stock Photo To Highlight Govt’s LED Lighting Achievement	Aug 21 2017 2:37 pm, Last Updated: Aug 23 2017 12:44 pm	None	['None']
bove-00170	Fact Vs Fiction: FactChecking Predictions Of An Earthquake, Pak Ambassador Uses A Fake Photo At The UN	none	https://www.boomlive.in/fact-vs-fiction-factchecking-predictions-of-an-earthquake-pak-ambassador-uses-a-fake-photo-at-the-un/	None	None	None	None	None	Fact Vs Fiction: FactChecking Predictions Of An Earthquake, Pak Ambassador Uses A Fake Photo At The UN	Oct 03 2017 3:34 pm, Last Updated: Dec 15 2017 2:45 pm	None	['None']
bove-00138	Fact Vs Fiction: Spotting Aliens In Vizag, Was Tom Moody Trolled?	none	https://www.boomlive.in/fact-vs-fiction-were-aliens-spotted-in-vizag-was-tom-moody-trolled-by-communist-supporters/	None	None	None	None	None	Fact Vs Fiction: Spotting Aliens In Vizag, Was Tom Moody Trolled?	Nov 24 2017 5:06 pm, Last Updated: Nov 24 2017 5:11 pm	None	['Visakhapatnam']
bove-00264	Despite Tall Claims By Modi Govt, Only 8% Of 13,523 Villages Completely Electrified	none	https://www.boomlive.in/despite-tall-claims-by-modi-govt-only-8-of-13523-villages-completely-electrified/	None	None	None	None	None	Despite Tall Claims By Modi Govt, Only 8% Of 13,523 Villages Completely Electrified	May 26 2017 3:01 pm, Last Updated: Jun 01 2017 12:36 pm	None	['None']
bove-00044	Facebook Removes Fake News Page Postcard For Copyright Violations	none	https://www.boomlive.in/facebook-removes-fake-news-page-postcard-for-copyright-violations/	None	None	None	None	None	Facebook Removes Fake News Page Postcard For Copyright Violations	Jul 16 2018 5:42 pm, Last Updated: Jul 17 2018 8:25 am	None	['None']
bove-00220	CLAIM: No night on August 12 because of the Perseid meteor shower. Even NASA has confirmed it	none	https://www.boomlive.in/from-india-censoring-internet-archive-to-no-night-on-aug-12-not-real-news-this-week/	FACT: The Perseid meteor shower will indeed peak on August 12 but it will not be as bright as day.  NASA debunked the hoax in a blog	None	None	None	None	From India Censoring Internet Archive To No Night On Aug 12: Not Real News This Week	Aug 12 2017 12:44 pm	None	['None']
bove-00149	Fake: Jet Airways Did Not Create This Ad To Ambush IndiGo	none	https://www.boomlive.in/fake-jet-airways-did-not-create-this-ad-to-ambush-indigo/	None	None	None	None	None	Fake: Jet Airways Did Not Create This Ad To Ambush IndiGo	Nov 08 2017 12:41 pm, Last Updated: Nov 08 2017 5:17 pm	None	['None']
bove-00178	Pakistan’s United Nations Envoy Shows Gaza Pic As Kashmiri Pellet Gun Victim	none	https://www.boomlive.in/pakistans-united-nations-envoy-shows-gaza-pic-as-kashmiri-pellet-gun-victim/	None	None	None	None	None	Pakistan’s United Nations Envoy Shows Gaza Pic As Kashmiri Pellet Gun Victim	Sep 24 2017 11:02 pm, Last Updated: Oct 16 2017 2:54 pm	None	['None']
bove-00074	Nehru Met Bhagat Singh in Jail: The Tribune’s Archives Disproves Modi’s Claim	none	https://www.boomlive.in/nehru-met-bhagat-singh-in-jail-the-tribunes-archives-disproves-modis-claim/	None	None	None	None	None	Nehru Met Bhagat Singh in Jail: The Tribune’s Archives Disproves Modi’s Claim	May 10 2018 8:58 pm, Last Updated: May 10 2018 9:11 pm	None	['None']
bove-00164	Has The Government Asked Bible Society To Drop ‘Holy’ From ‘Holy Bible’? A FactCheck	none	https://www.boomlive.in/has-the-government-asked-bible-society-to-drop-holy-from-holy-bible-a-factcheck/	None	None	None	None	None	Has The Government Asked Bible Society To Drop ‘Holy’ From ‘Holy Bible’? A FactCheck	Oct 13 2017 3:13 pm, Last Updated: Oct 13 2017 6:43 pm	None	['None']
bove-00269	Ransomware Cyber Attacks Are Real But These WhatsApp Messages Are False	none	https://www.boomlive.in/ransomware-cyber-attacks-are-real-but-these-whatsapp-messages-are-false/	None	None	None	None	None	Ransomware Cyber Attacks Are Real But These WhatsApp Messages Are False	May 15 2017 8:52 pm, Last Updated: May 16 2017 11:50 am	None	['None']
bove-00037	1998, 2005 And Now: What Mamata Banerjee Said Of Bangladeshi Immigrants	none	https://www.boomlive.in/1998-2005-and-now-what-mamata-banerjee-said-of-bangladeshi-immigrants/	None	None	None	None	None	1998, 2005 And Now: What Mamata Banerjee Said Of Bangladeshi Immigrants	Aug 02 2018 8:46 pm, Last Updated: Aug 02 2018 8:49 pm	None	['None']
bove-00282	Does Rajkot Bus Stand Look Like A Swanky Airport?: A FactCheck	none	https://www.boomlive.in/does-rajkot-bus-stand-look-like-a-swanky-airport-a-factcheck/	None	None	None	None	None	Does Rajkot Bus Stand Look Like A Swanky Airport?: A FactCheck	Apr 21 2017 4:01 pm, Last Updated: Apr 21 2017 4:50 pm	None	['None']
bove-00190	Did UPA Break The Back Of Terrorism In J&K As Claimed By Rahul Gandhi? A FactCheck	none	https://www.boomlive.in/did-upa-break-the-back-of-terrorism-in-jk-as-claimed-by-rahul-gandhi-a-factcheck/	None	None	None	None	None	Did UPA Break The Back Of Terrorism In J&K As Claimed By Rahul Gandhi? A FactCheck	Sep 12 2017 9:22 pm, Last Updated: Sep 13 2017 11:35 am	None	['None']
bove-00099	Are Indian Airports Unfriendly To Nursing Mothers? A FactCheck	none	https://www.boomlive.in/are-indian-airports-unfriendly-to-nursing-mothers-a-factcheck/	None	None	None	None	None	Are Indian Airports Unfriendly To Nursing Mothers? A FactCheck	Mar 05 2018 9:00 am, Last Updated: Mar 05 2018 9:13 am	None	['India']
bove-00211	Did You Know An Unregistered Restaurant Cannot Charge You GST On Your Bill?	none	https://www.boomlive.in/did-you-know-an-unregistered-restaurant-cannot-charge-you-gst-on-your-bill/	None	None	None	None	None	Did You Know An Unregistered Restaurant Cannot Charge You GST On Your Bill?	Aug 22 2017 7:18 pm, Last Updated: Aug 22 2017 11:26 pm	None	['None']
bove-00172	100 Old Tweets Warning About A Stampede Show Why Mumbai Is Angry	none	https://www.boomlive.in/100-old-tweets-warning-about-a-stampede-show-why-mumbai-is-angry/	None	None	None	None	None	100 Old Tweets Warning About A Stampede Show Why Mumbai Is Angry	Sep 29 2017 7:34 pm, Last Updated: Mar 15 2018 6:12 pm	None	['None']
bove-00002	Did Social Media Rumours Fuel Smriti Irani’s Comment On Sabarimala?	none	https://www.boomlive.in/did-social-media-rumours-fuel-smriti-iranis-comment-on-sabarimala/	None	None	None	None	None	Did Social Media Rumours Fuel Smriti Irani’s Comment On Sabarimala?	Oct 23 2018 10:47 pm, Last Updated: Oct 24 2018 12:52 pm	None	['None']
bove-00120	Srinagar To Leh In 15 Minutes? Smriti Irani Gets Trolled On Twitter, Still Doesn’t Delete Tweet	none	https://www.boomlive.in/srinagar-to-leh-in-15-minutes-smriti-irani-gets-trolled-on-twitter-still-doesnt-delete-tweet/	None	None	None	None	None	Srinagar To Leh In 15 Minutes? Smriti Irani Gets Trolled On Twitter, Still Doesn’t Delete Tweet	Jan 06 2018 6:21 pm, Last Updated: Jan 06 2018 7:29 pm	None	['None']
bove-00023	Kerala Floods: Did UAE Really Offer $100 mn Aid?	none	https://www.boomlive.in/kerala-floods-did-uae-really-offer-100-mn-aid/	None	None	None	None	None	Kerala Floods: Did UAE Really Offer $100 mn Aid?	Aug 24 2018 11:00 am, Last Updated: Aug 24 2018 11:12 am	None	['None']
bove-00151	Fact Vs Fiction: Fake Pic Of Rajnath Singh, Fake News About Rahul Gandhi	none	https://www.boomlive.in/fact-vs-fiction-fake-pic-of-rajnath-singh-fake-news-about-rahul-gandhi36670-2/	None	None	None	None	None	Fact Vs Fiction: Fake Pic Of Rajnath Singh, Fake News About Rahul Gandhi	Nov 03 2017 5:53 pm, Last Updated: Nov 03 2017 6:28 pm	None	['None']
bove-00129	Gujarat Election: In 28 Seats NOTA Exceeded Winning Margin	none	https://www.boomlive.in/gujarat-election-in-28-seats-nota-exceeded-winning-margin/	None	None	None	None	None	Gujarat Election: In 28 Seats NOTA Exceeded Winning Margin	Dec 19 2017 9:32 pm, Last Updated: Dec 19 2017 11:05 pm	None	['None']
bove-00065	‘Karnataka DGP Not Transferred’: State Govt Refute Viral Media Reports	none	https://www.boomlive.in/karnataka-dgp-not-transferred-state-govt-refute-viral-media-reports/	None	None	None	None	None	‘Karnataka DGP Not Transferred’: State Govt Refute Viral Media Reports	May 25 2018 8:47 pm, Last Updated: May 25 2018 8:50 pm	None	['None']
bove-00197		none	https://www.boomlive.in/viral-message-claiming-combiflam-can-kill-you-are-misleading-false/		None	None	None	None	Viral Message Claiming Combiflam Can Kill You Are Misleading & False	Sep 05 2017 1:18 pm, Last Updated: Sep 07 2017 2:07 pm	None	['None']
bove-00223	Did Demonetisation ‘Substantially Increase’ Number Of Tax Returns? A FactCheck	none	https://www.boomlive.in/did-demonetisation-substantially-increase-number-of-tax-returns-a-factcheck/	None	None	None	None	None	Did Demonetisation ‘Substantially Increase’ Number Of Tax Returns? A FactCheck	Aug 11 2017 1:46 pm, Last Updated: Aug 11 2017 2:19 pm	None	['None']
bove-00039	Did Bengaluru Airport Say No To Celebrating Hindu Festivals? A FactCheck	none	https://www.boomlive.in/did-bengaluru-airport-say-no-to-celebrating-hindu-festivals-a-factcheck/	None	None	None	None	None	Did Bengaluru Airport Say No To Celebrating Hindu Festivals? A FactCheck	Aug 01 2018 9:38 am, Last Updated: Aug 02 2018 4:38 pm	None	['None']
bove-00299	Have Terror Incidents In J&K Declined Since Surgical Strikes? A FactCheck	none	https://www.boomlive.in/terror-incidents-jk-declined-since-surgical-strikes-factcheck/	None	None	None	None	None	Have Terror Incidents In J&K Declined Since Surgical Strikes? A FactCheck	Mar 24 2017 8:12 pm, Last Updated: Oct 18 2017 4:11 pm	None	['None']
bove-00022	“No Invitation, Gate-crashed”: Pro-Khalistan Protestors On Rahul Gandhi’s UK Event	none	https://www.boomlive.in/no-invitation-gate-crashed-pro-khalistan-protestors-on-rahul-gandhis-uk-event/	None	None	None	None	None	“No Invitation, Gate-crashed”: Pro-Khalistan Protestors On Rahul Gandhi’s UK Event	Aug 30 2018 6:04 pm	None	['None']
bove-00194	From A Texas Mosque Turning Away Hurricane Evacuees To Gauri Lankesh ‘Patrick’: Fake News This Week	none	https://www.boomlive.in/from-a-texas-mosque-turning-away-hurricane-evacuees-to-gauri-lankesh-patrick-fake-news-this-week/	None	None	None	None	None	From A Texas Mosque Turning Away Hurricane Evacuees To Gauri Lankesh ‘Patrick’: Fake News This Week	Sep 09 2017 9:59 am, Last Updated: Sep 09 2017 6:34 pm	None	['Texas']
bove-00158	Is The Ro-Ro Ferry In Gujarat The First Of Its Kind In South-East Asia? A FactCheck	none	https://www.boomlive.in/modi-claim-that-gujarat-ro-ro-ferry-unique-compared-to-south-east-asia-is-false/	None	None	None	None	None	Is The Ro-Ro Ferry In Gujarat The First Of Its Kind In South-East Asia? A FactCheck	Oct 23 2017 4:28 pm, Last Updated: Oct 26 2017 8:39 pm	None	['None']
bove-00204	Black Money-17, Corruption -16, Digitalisation-0: When Modi Spoke On November 8, 2016	none	https://www.boomlive.in/black-money-17-corruption-16-digitalisation-0-when-modi-spoke-on-november-8-2016/	None	None	None	None	None	Black Money-17, Corruption -16, Digitalisation-0: When Modi Spoke On November 8, 2016	Aug 31 2017 8:30 am, Last Updated: Sep 07 2017 2:16 pm	None	['None']
bove-00298	Fact Check Alert: Biometrics & No Fly List Explained, Social Media’s Ram Mandir Verified	none	https://www.boomlive.in/factcheck-alert-biometrics-no-fly-list-explained-social-medias-ram-mandir-verified/	None	None	None	None	None	Fact Check Alert: Biometrics & No Fly List Explained, Social Media’s Ram Mandir Verified	Mar 28 2017 12:09 pm, Last Updated: Dec 15 2017 2:37 pm	None	['None']
bove-00196	How Gauri Lankesh’s Last Tweets Helped In Building The Naxal Conspiracy Narrative	none	https://www.boomlive.in/how-gauri-lankeshs-last-tweets-helped-in-building-the-naxal-conspiracy-narrative/	None	None	None	None	None	How Gauri Lankesh’s Last Tweets Helped In Building The Naxal Conspiracy Narrative	Sep 06 2017 8:55 pm, Last Updated: Sep 07 2017 4:41 pm	None	['None']
bove-00093	Plastic In Aashirvaad Atta? No, It’s Gluten: A FactCheck	none	https://www.boomlive.in/plastic-in-aashirvaad-atta-no-its-gluten-a-factcheck/	None	None	None	None	None	Plastic In Aashirvaad Atta? No, It’s Gluten: A FactCheck	Mar 20 2018 6:34 pm, Last Updated: Mar 21 2018 11:35 am	None	['None']
bove-00051	CLAIM: Pakistani cricketer turned politician Imran Khan was beaten up outside his house.	none	https://www.boomlive.in/imran-khan-beaten-2013-stage-mishap-video-goes-viral-on-social-media/	FACT: Fake. The original video is from 2013 when Khan fell off a hydraulic lift while campaigning in Lahore.	None	None	None	None	Imran Khan Beaten? 2013 Stage Mishap Video Goes Viral On Social Media	Jun 27 2018 5:41 pm, Last Updated: Jun 27 2018 6:44 pm	None	['Imran_Khan', 'Pakistan']
bove-00001	Did PM Modi Reveal His PAN Number On Twitter?: A FactCheck	none	https://www.boomlive.in/did-pm-modi-reveal-his-pan-number-on-twitter-a-factcheck/	None	None	None	None	None	Did PM Modi Reveal His PAN Number On Twitter?: A FactCheck	Oct 25 2018 7:03 pm, Last Updated: Oct 25 2018 7:43 pm	None	['None']
bove-00021	CLAIM: Prime Minister Narendra Modi never said that demonetisation was being done to curb black money.	none	https://www.boomlive.in/black-money-to-tax-compliance-changing-narratives-on-demonetisation/	None	None	None	None	None	‘Black Money’ To ‘Tax Compliance’: Changing Narratives On Demonetisation	Aug 31 2018 8:56 pm	None	['None']
bove-00232	5 Lessons For Journalists From The Fake Google Job Offer Story	none	https://www.boomlive.in/5-lessons-for-journalists-from-the-fake-google-job-offer-story/	None	None	None	None	None	5 Lessons For Journalists From The Fake Google Job Offer Story	Aug 03 2017 9:49 pm, Last Updated: Aug 05 2017 4:35 pm	None	['None']
bove-00053	ET Deletes Amit Shah From Demonetisation Story, Other Websites Take Down	none	https://www.boomlive.in/et-deletes-amit-shah-from-demonetisation-story-other-websites-take-down/	None	None	None	None	None	ET Deletes Amit Shah From Demonetisation Story, Other Websites Take Down	Jun 22 2018 4:41 pm, Last Updated: Jun 23 2018 1:11 pm	None	['None']
bove-00130	9 Of Modi’s 16 Claims On Govt Schemes True, 3 False	none	https://www.boomlive.in/9-modis-16-claims-govt-schemes-true-3-false/	None	None	None	None	None	9 Of Modi’s 16 Claims On Govt Schemes True, 3 False	Dec 18 2017 11:30 am, Last Updated: Dec 18 2017 11:33 am	None	['None']
bove-00259	Times Now Uses Old, Fake WhatsApp Forward In A Story About Islamic Conversions	none	https://www.boomlive.in/times-now-uses-old-fake-whatsapp-forward-in-a-story-about-islamic-conversions/	None	None	None	None	None	Times Now Uses Old, Fake WhatsApp Forward In A Story About Islamic Conversions	Jun 24 2017 5:43 pm, Last Updated: Jul 03 2017 1:46 pm	None	['None']
bove-00004	No, Nitin Gadkari Did Not Say ‘We Made False Promises to Win 2014 Elections’	none	https://www.boomlive.in/no-nitin-gadkari-did-not-say-we-made-false-promises-to-win-2014-elections/	None	None	None	None	None	No, Nitin Gadkari Did Not Say ‘We Made False Promises to Win 2014 Elections’	Oct 13 2018 6:15 pm, Last Updated: Oct 14 2018 4:48 pm	None	['None']
bove-00200	Dera Chief’s Name Added To VIP Airport Lounge Access List Under BJP Regime	none	https://www.boomlive.in/dera-chiefs-name-added-to-vip-airport-lounge-access-list-under-bjp-regime/	None	None	None	None	None	Dera Chief’s Name Added To VIP Airport Lounge Access List Under BJP Regime	Sep 02 2017 7:48 pm, Last Updated: Sep 07 2017 2:10 pm	None	['None']
bove-00279	Are These East India Company Coins With Indian Gods Real?: A FactCheck	none	https://www.boomlive.in/are-these-east-india-company-coins-with-indian-gods-real-a-factcheck/	None	None	None	None	None	Are These East India Company Coins With Indian Gods Real?: A FactCheck	Apr 25 2017 7:31 pm, Last Updated: May 10 2017 4:45 pm	None	['East_India_Company']
bove-00160	BJP, Please Note: Taj Mahal, Mughal Monuments India’s Most Visited By Tourists	none	https://www.boomlive.in/bjp-please-note-taj-mahal-mughal-monuments-indias-most-visited-by-tourists/	None	None	None	None	None	BJP, Please Note: Taj Mahal, Mughal Monuments India’s Most Visited By Tourists	Oct 18 2017 8:32 am	None	['Taj_Mahal', 'India']
bove-00111	BJP Twitter Handle Not In Sync With PM Modi On NPA Numbers	none	https://www.boomlive.in/bjp-twitter-handle-not-in-sync-with-pm-modi-on-npa-numbers/	None	None	None	None	None	BJP Twitter Handle Not In Sync With PM Modi On NPA Numbers	Feb 07 2018 11:21 pm, Last Updated: Feb 08 2018 2:39 pm	None	['None']
bove-00123	Who Is Sambhaji Bhide & Why PM Narendra Modi Admires Him	none	https://www.boomlive.in/who-is-sambhaji-bhide-why-pm-narendra-modi-admires-him/	None	None	None	None	None	Who Is Sambhaji Bhide & Why PM Narendra Modi Admires Him	Jan 03 2018 8:37 pm, Last Updated: Jan 04 2018 4:44 pm	None	['None']
bove-00077	UPA Vs NDA: Who Provided More Funds To Karnataka’s Cities? A FactCheck	rating: false	https://www.boomlive.in/upa-vs-nda-who-provided-more-funds-to-karnatakas-cities-a-factcheck/	FACT: The NDA government approved and released more funds for urban infrastructure development in Karnataka than UPA.	None	None	None	None	UPA Vs NDA: Who Provided More Funds To Karnataka’s Cities? A FactCheck	May 05 2018 9:46 pm, Last Updated: May 06 2018 9:47 am	None	['None']
bove-00121	Video Showing Printing Of Fake 50-Rupee And 200-Rupee Notes Surfaces	none	https://www.boomlive.in/video-showing-printing-of-fake-50-rupee-and-200-rupee-notes-surfaces/	None	None	None	None	None	Video Showing Printing Of Fake 50-Rupee And 200-Rupee Notes Surfaces	Jan 06 2018 2:08 pm, Last Updated: Jan 06 2018 3:29 pm	None	['None']
bove-00192	Fact Check For Rahul Gandhi: There Is No Dynasty In Infosys	none	https://www.boomlive.in/fact-check-rahul-gandhi-no-dynasty-infosys/	None	None	None	None	None	Fact Check For Rahul Gandhi: There Is No Dynasty In Infosys	Sep 12 2017 6:20 pm, Last Updated: Sep 12 2017 6:37 pm	None	['None']
bove-00019	Were Rahul Gandhi’s Mansarovar Yatra Pics Taken From Google?	none	https://www.boomlive.in/were-rahul-gandhis-mansarovar-yatra-pics-taken-from-google/	None	None	None	None	None	Were Rahul Gandhi’s Mansarovar Yatra Pics Taken From Google?	Sep 06 2018 8:10 pm, Last Updated: Sep 06 2018 9:06 pm	None	['None']
bove-00046	‘No Big Communal Riot’ In Last 4 Years: BJP Minister. Fact: 389 Dead in Over 2,000 Communal Incidents	none	https://www.boomlive.in/no-big-communal-riot-in-last-4-years-bjp-minister-fact-389-dead-in-over-2000-communal-incidents/	None	None	None	None	None	‘No Big Communal Riot’ In Last 4 Years: BJP Minister. Fact: 389 Dead in Over 2,000 Communal Incidents	Jul 06 2018 10:02 am, Last Updated: Jul 06 2018 4:26 pm	None	['None']
bove-00084	Fact Vs Fiction: Zee News Accused Of Morphing An Armed Rioter’s Image	none	https://www.boomlive.in/fact-vs-fiction-zee-news-accused-morphing-armed-rioters-image/	None	None	None	None	None	Fact Vs Fiction: Zee News Accused Of Morphing An Armed Rioter’s Image	Apr 13 2018 4:10 pm	None	['None']
bove-00033	“Swachh Bharat Saved 3 Lakh Children”: Did PM Modi Misquote WHO?	none	https://www.boomlive.in/swachh-bharat-saved-3-lakh-children-did-pm-modi-misquote-who/	None	None	None	None	None	“Swachh Bharat Saved 3 Lakh Children”: Did PM Modi Misquote WHO?	Aug 15 2018 10:23 pm, Last Updated: Aug 16 2018 3:09 pm	None	['None']
bove-00272	Photoshopped Picture Of Fake News Article On Times Now Resurfaces	none	https://www.boomlive.in/photoshopped-picture-of-fake-news-article-on-times-now-resurfaces/	None	None	None	None	None	Photoshopped Picture Of Fake News Article On Times Now Resurfaces	May 08 2017 9:39 pm, Last Updated: Jun 01 2017 12:49 pm	None	['None']
bove-00262	Does Infosys Foundation Support an NGO called Prerana? A FactCheck	none	https://www.boomlive.in/does-infosys-foundation-support-an-ngo-called-prerana-a-factcheck/	None	None	None	None	None	Does Infosys Foundation Support an NGO called Prerana? A FactCheck	May 30 2017 7:53 pm, Last Updated: Jun 16 2017 7:34 pm	None	['None']
bove-00048	The Truth Behind This Viral Video Claiming Hindu School Kids Are Being Taught Namaz	none	https://www.boomlive.in/the-truth-behind-this-viral-video-claiming-hindu-school-kids-are-being-taught-namaz/	None	None	None	None	None	The Truth Behind This Viral Video Claiming Hindu School Kids Are Being Taught Namaz	Jul 03 2018 8:13 pm, Last Updated: Jul 04 2018 12:07 am	None	['None']
bove-00208	From A Fake Solar Eclipse Image To Meena Kumari Being A Victim Of Triple Talaq: Not Real News This Week	none	https://www.boomlive.in/from-a-fake-solar-eclipse-image-to-meena-kumari-being-a-victim-of-triple-talaq-not-real-news-this-week/	None	None	None	None	None	From A Fake Solar Eclipse Image To Meena Kumari Being A Victim Of Triple Talaq: Not Real News This Week	Aug 26 2017 12:26 pm	None	['None']
bove-00085	Bihar Built 8.5 Lakh Toilets In One Week, Says PM Modi: Is It True?	none	https://www.boomlive.in/did-bihar-construct-8-5-lakhs-toilets-in-one-week-under-swachh-bharat-mission/	None	None	None	None	None	Bihar Built 8.5 Lakh Toilets In One Week, Says PM Modi: Is It True?	Apr 11 2018 9:13 pm, Last Updated: Apr 18 2018 6:07 pm	None	['None']
bove-00057	Google To Work With BOOM, Fact Checkers To Train 8000 Journalists In India	none	https://www.boomlive.in/google-to-work-with-boom-fact-checkers-to-train-8000-journalists-in-india/	None	None	None	None	None	Google To Work With BOOM, Fact Checkers To Train 8000 Journalists In India	Jun 19 2018 6:50 pm, Last Updated: Jun 19 2018 6:56 pm	None	['None']
bove-00176	FACT FILE : Decoding Why We Pay So Much For Fuel	none	https://www.boomlive.in/fact-file-decoding-why-we-pay-so-much-for-fuel/	None	None	None	None	None	FACT FILE : Decoding Why We Pay So Much For Fuel	Sep 25 2017 5:32 pm, Last Updated: Sep 29 2017 12:24 pm	None	['None']
bove-00179	Was A Hindu Brahmin Thrashed By A Muslim Mob In West Bengal As Claimed?	none	https://www.boomlive.in/was-a-hindu-brahmin-thrashed-by-a-muslim-mob-in-west-bengal-as-claimed/	None	None	None	None	None	Was A Hindu Brahmin Thrashed By A Muslim Mob In West Bengal As Claimed?	Sep 23 2017 10:15 pm, Last Updated: Sep 24 2017 9:55 pm	None	['None']
bove-00300	FACTCHECK ALERT: From Revamping EVMs To Anti-Romeo Squads in UP To Less Terrorist Violence in J&K	none	https://www.boomlive.in/factcheck-alert-from-revamping-evms-to-anti-romeo-squads-in-up-to-less-terrorist-violence-in-jk/	None	None	None	None	None	FACTCHECK ALERT: From Revamping EVMs To Anti-Romeo Squads in UP To Less Terrorist Violence in J&K	Mar 24 2017 10:05 am, Last Updated: Dec 15 2017 2:39 pm	None	['None']
bove-00168	Gujarat Sees ‘Minimum Dalit Atrocities’, Claims Amit Shah: A FactCheck	none	https://www.boomlive.in/gujarat-sees-minimum-dalit-atrocities-claims-amit-shah-a-factcheck/	None	None	None	None	None	Gujarat Sees ‘Minimum Dalit Atrocities’, Claims Amit Shah: A FactCheck	Oct 05 2017 3:37 pm, Last Updated: Oct 05 2017 3:52 pm	None	['None']
bove-00059	Rahul Gandhi’s Fuzzy History Of Coca-Cola’s Origin & Founder	none	https://www.boomlive.in/rahul-gandhis-fuzzy-history-of-coca-colas-origin-founder/	None	None	None	None	None	Rahul Gandhi’s Fuzzy History Of Coca-Cola’s Origin & Founder	Jun 11 2018 8:09 pm	None	['None']
bove-00068	Nipah Virus: Fake Alerts Go Viral On Social Media As Death Toll Rises	none	https://www.boomlive.in/nipah-virus-fake-alerts-go-viral-on-social-media-as-death-toll-rises/	None	None	None	None	None	Nipah Virus: Fake Alerts Go Viral On Social Media As Death Toll Rises	May 23 2018 8:14 pm, Last Updated: May 23 2018 8:25 pm	None	['None']
bove-00294	Are Hindus Less Than 2% In Jammu and Kashmir?: A FactCheck	none	https://www.boomlive.in/are-hindus-less-than-2-in-jk-as-projected-by-a-times-now-tweet-a-factcheck/	None	None	None	None	None	Are Hindus Less Than 2% In Jammu and Kashmir?: A FactCheck	Apr 05 2017 3:58 pm, Last Updated: Apr 06 2017 12:57 am	None	['None']
