para-00178	"The budget papers reveal that Australia's gross debt will breach Labor's $300 billion debt ceiling within the forward estimates."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/15/joe-hockey/does-budget-say-labor-will-breach-300-billion-debt/index.html	None	['Budget', 'Debt', 'Economy']	Joe Hockey	David Humphries, Alix Piatek, Peter Fray	None	Does the budget say Labor will breach the $300 billion debt ceiling?	Wednesday, May 15, 2013 at 8:18 p.m.	None	['Australia']
para-00162	Says the Coalition wants to first "rip" $500 million and then "up to $2 billion" from car industry support.	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/03/julia-gillard/says-coalition-wants-first-rip-500-million-and-the/index.html	None	['Industry Assistance', 'Manufacturing']	Julia Gillard	Michael Koziol, Peter Fray	None	Says the Coalition wants to first "rip" $500 million and then up to $2bn from car industry support	Monday, June 3, 2013 at 3:16 p.m.	None	['None']
para-00001	On the Gonski school funding arrangements (again)	half flip	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/dec/06/christopher-pyne/return-to-gonski/index.html	None	['Education']	Christopher Pyne	Jack Fisher, Michael Koziol, Peter Fray	None	Gonski one minute, back the next?	Friday, December 6, 2013 at 5:24 p.m.	None	['None']
para-00123	"History has shown that the removal of discrimination in Australia has been led by Labor."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/05/anthony-albanese/has-labor-led-way-removing-gay-discrimination/index.html	None	['Same-sex marriage']	Anthony Albanese	Michael Koziol, Peter Fray	None	Has Labor led the way in removing gay discrimination?	Friday, July 5, 2013 at 12:07 p.m.	None	['Australia', 'Australian_Labor_Party']
para-00110	"The Rudd-Gillard-Rudd government has increased the Canberra tourism bureaucracy by 248 per cent and cut the budget for Tourism Australia, the government’s overseas marketing agency, by $6 million."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/15/bob-baldwin/budget-growing-and-bureaucracy-steady-tourism-aust/index.html	None	['Budget', 'Tourism']	Bob Baldwin	Michael Koziol, David Humphries	None	Is tourism bureaucracy up, and its budget down?	Monday, July 15, 2013 at 5:19 p.m.	None	['None']
para-00039	"Happy the country which is more interested in sport than in politics."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/12/tony-abbott/does-sport-make-us-happier-politics/index.html	None	['Political stability']	Tony Abbott	Chris Pash, Peter Fray	None	Does sport make us happier than politics?	Thursday, September 12, 2013 at 10:01 a.m.	None	['None']
para-00224	"The truth is, with the ending of the decade-long mining boom, we face new economic challenges."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/15/kevin-rudd/mining-boom-over-or-taking-different-hue/index.html	None	['Mining']	Kevin Rudd	Chris Pash, Peter Fray	None	Is the mining boom really over or taking on a different hue?	Thursday, August 15, 2013 at 7:39 p.m.	None	['None']
para-00153	The average days lost to industrial disputes under Labor is "around one third" lower than under the previous government.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/11/bill-shorten/days-lost-ir-disputes-one-third-lower-under-labor-/index.html	None	['Industrial relations', 'Workers rights']	Bill Shorten	Michael Koziol, Peter Fray	None	Days lost to IR disputes is one third lower under Labor than the previous Coalition government	Tuesday, June 11, 2013 at 2:45 p.m.	None	['None']
para-00170	"During the Howard years, real wealth per person more than doubled."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/22/tony-abbott/tony-abbott-says-real-wealth-person-mopre-doubled-/index.html	None	['Budget', 'Economy']	Tony Abbott	Chris Pash, Su-Lin Tan, Peter Fray	None	Tony Abbott says real wealth per person more than doubled during the Howard years	Wednesday, May 22, 2013 at 11:44 a.m.	None	['None']
para-00118	Cleaning up government regulation would save $12 billion a year and "addressing areas of federal-state regulatory reform could boost our economy by $6 billion a year."	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/09/tony-abbott/cleaning-government-red-tape-would-save-12-billion/index.html	None	['Economy', 'Regulation']	Tony Abbott	David Humphries, Su-Lin Tan, Peter Fray	None	Cleaning up government red tape would save $12 billion a year	Tuesday, July 9, 2013 at 6:42 p.m.	None	['None']
para-00150	"Labor is the party of equal opportunity ... the party of women."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/13/julia-gillard/labor-party-equal-opportunity-gillard/index.html	None	["Women's Rights"]	Julia Gillard	David Humphries, Su-Lin Tan, Peter Fray	None	Labor is the party of equal opportunity: Gillard	Thursday, June 13, 2013 at 4:06 p.m.	None	['None']
para-00083	"Australian Government debt per head of population is one of the lowest across all the developed countries in the world."	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/07/kevin-rudd/government-debt-australia-low-global-standards/index.html	None	['Budget', 'Debt', 'Economy']	Kevin Rudd	Michael Koziol, Peter Fray	None	Government debt in Australia is low by global standards	Wednesday, August 7, 2013 at 6:27 p.m.	None	['None']
para-00211	Natural gas projects created 100,000 jobs last year and could create another 150,000 over the next 20 years.	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/21/australian-petroleum-production-and-exploration-as/were-cooking-gas-says-lobby-group/index.html	None	['Economy', 'Employment', 'Natural Gas']	Australian Petroleum Production and Exploration Association	Michael Koziol, Peter Fray	None	We're cooking with gas, says lobby group	Wednesday, August 21, 2013 at 5:18 p.m.	None	['None']
para-00185	Labor’s overtime and penalty rates protections "can’t be stripped away".	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/12/australian-labor-party/labor-says-its-workplace-rights-cant-be-stripped-a/index.html	None	['Industrial relations', 'Workers rights']	Australian Labor Party	David Humphries, Peter Fray	None	Labor says its workplace rights can't be stripped away	Sunday, May 12, 2013 at 12:00 a.m.	None	['None']
para-00219	"If you are a mother on average earnings you will be $21,000 better off under this [parental leave] policy."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/19/tony-abbott/just-how-much-better-will-be-working-mums-under-ab/index.html	None	['Child Care', 'Parental Leave']	Tony Abbott	Peter Martin, Peter Fray	None	Just how much better off will be working mums under Abbott's plan?	Monday, August 19, 2013 at 8:52 a.m.	None	['None']
para-00147	"Since 2000, 22 million cubic metres of dredge spoil has been approved to be dumped in our precious (Great Barrier) reef - that's more than 13 MCGs worth."	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/18/christine-milne/greens-say-more-13-mcgs-dredge-spoil-has-been-appr/index.html	None	['Environment']	Christine Milne	Chris Pash, Alix Piatek, Peter Fray	None	Greens say more than 13 MCGs of dredge spoil has been approved to be dumped on the Great Barrier Reef	Tuesday, June 18, 2013 at 2:32 p.m.	None	['None']
para-00063	"Costello drove the dollar up from 52 cents to 96 and halved the income for every manufacturer, every agriculturalist, every mining company…all of the producer path of our economy was completely destroyed by that decision and he’s gloated about it."	pants on fire!	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/14/bob-katter/katter-says-costello-drove-dollar-and-completely-d/index.html	None	['Agriculture', 'Economy', 'Manufacturing', 'Mining']	Bob Katter	Michael Koziol, Peter Fray	None	Katter says Costello drove the dollar up and "completely destroyed" Australian producers	Wednesday, August 14, 2013 at 2:19 p.m.	None	['None']
para-00215	Says Labor has delivered just 10 per cent of the trade training centres it promised for every Australian high school.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/20/christopher-pyne/no-school-will-live-without-trades-training-right/index.html	None	['Education', 'Training']	Christopher Pyne	David Humphries, Alix Piatek, Peter Fray	None	No school will live without a trades training centre by 2018	Tuesday, August 20, 2013 at 3:48 p.m.	None	['Australia']
para-00209	Says gun crime in western Sydney is linked to Labor’s "savage cuts" to Australian Customs.	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/22/michael-keenan/stop-guns-keenan-draws-long-bow/index.html	None	['Border Protection', 'Crime']	Michael Keenan	Jonathan Pearlman, Sarah Fantini, Peter Fray	None	Stop the guns! Keenan's law and order auction	Thursday, August 22, 2013 at 12:18 p.m.	None	['Sydney']
para-00008	"People on the minimum wage are paying about 72 per cent of their income on a median rental."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/nov/11/scott-ludlam/sydney-melbourne-adelaide-just-slave-minimum-wage/index.html	None	['Housing']	Scott Ludlam	Michael Koziol, Peter Fray	None	Sydney, Melbourne, Adelaide: Just a slave on the minimum wage	Monday, November 11, 2013 at 1:22 p.m.	None	['None']
para-00082	Rudd’s "spend-a-thon" has the budget "blowing out by $3 billion a week".	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/07/tony-abbott/abbott-says-rudds-spend-thon-has-budget-blowing-ou/index.html	None	['Budget']	Tony Abbott	Chris Pash, Peter Fray	None	Abbott says Rudd’s “spend-a-thon” has the budget “blowing out by $3 billion a week”	Wednesday, August 7, 2013 at 7:06 p.m.	None	['None']
para-00011	UN climate chief Christiana Figueres is "talking through her hat" when she says there is a link between climate change and the NSW bushfires.	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/28/tony-abbott/abbott-says-climate-chief-talking-through-hat-on-b/index.html	None	['Climate change', 'Environment']	Tony Abbott	Michael Koziol, Peter Fray	None	Abbott says UN climate chief "talking through her hat" on bushfires	Monday, October 28, 2013 at 5:18 p.m.	None	['None']
para-00045	The Coalition’s Direct Action climate plan has been endorsed by four independent analysts. . . and three Nobel economic laureates support "direct investment in technology" rather than a carbon tax.	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/29/greg-hunt/name-expert-Hunt-counts-cheer-squad-direct-action/index.html	None	['Carbon Tax', 'Climate change', 'Direct Action', 'Environment']	Greg Hunt	Michael Koziol, Alexia Attwood, Peter Fray	None	Name an expert: Hunt counts the cheer squad for Direct Action	Thursday, August 29, 2013 at 1:24 p.m.	None	['None']
para-00086	Households on a $300,000 mortgage are "paying about $5500 less per year than they were at the beginning of our term of government".	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/06/mark-butler/australians-are-5500-year-better-repaying-average-/index.html	None	['Economy', 'Interest rates']	Mark Butler	David Humphries, Peter Fray	None	Australians are $5500 a year better off repaying an average home mortgage than they were when Labor came to office six years ago	Tuesday, August 6, 2013 at 7:05 p.m.	None	['None']
para-00194	Says the Palmer United Party government would "end unemployment".	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/05/clive-palmer/palmernomics-part-ii-how-end-unemployment/index.html	None	['Economy', 'Employment']	Clive Palmer	David Humphries, Peter Fray	None	Palmernomics part II: how to end unemployment	Thursday, September 5, 2013 at 11:12 a.m.	None	['None']
para-00188	"We've had a 50 per cent reduction in emissions intensity without any taxes and trading schemes from government."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/06/tony-abbott/emissions-intensity-falling-not-without-hand-gover/index.html	None	['Carbon Tax', 'Climate change', 'Environment']	Tony Abbott	Michael Koziol, Peter Fray	None	Emissions intensity is falling, but not without the hand of government	Friday, September 6, 2013 at 11:21 a.m.	None	['None']
para-00200	Says the United Nations will force landholders to fence creeks and rivers and only capture 10 per cent of the water that falls on the property.	pants on fire!	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/04/pauline-hanson/hanson-un-agreement-burdens-farmers/index.html	None	['Agriculture']	Pauline Hanson	Ellie Harvey, Peter Fray	None	UN land use agenda going "to destroy our farming sector": Hanson	Wednesday, September 4, 2013 at 8:47 a.m.	None	['United_Nations']
para-00024	"While tens of thousands of Indonesian students are studying in Australian universities and colleges, only a few hundred Australians are returning the compliment by studying in Indonesia."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/01/tony-abbott/student-exchange-rate-hundreds-tens-thousands/index.html	None	['Education', 'Foreign Affairs']	Tony Abbott	Flynn Murphy, Peter Fray	None	Our student exchange rate: hundreds for tens of thousands?	Tuesday, October 1, 2013 at 7:16 p.m.	None	['Australia', 'Indonesia']
para-00181	The public sector payroll has grown by 20,000 since 2007.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/13/tony-abbott/abbott-says-public-service-had-grown-20000-under-l/index.html	None	['Defence', 'Public Service']	Tony Abbott	Chris Pash, Peter Fray	None	Abbott says public sector payroll has grown by 20,000 under Labor	Monday, May 13, 2013 at 12:41 p.m.	None	['None']
para-00203	Buying Indonesian village fishing boats to stop people smugglers acquiring them "saves lives; it saves the taxpayers’ money ultimately".	pants on fire!	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/02/scott-morrison/reaping-votes-buying-boats-implausible/index.html	None	['Asylum Seekers', 'Border Protection']	Scott Morrison	David Humphries, Jonathan Pearlman, Peter Fray	None	Reaping the votes by buying the boats? Seems, er, implausible	Monday, September 2, 2013 at 8:30 a.m.	None	['Indonesia']
para-00196	"High speed rail could alleviate the need for a second Sydney airport."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/05/adam-bandt/high-speed-rail-alleviate-second-airport-sydney/index.html	None	['Infrastructure']	Adam Bandt	Michael Koziol, Peter Fray	None	Could high speed rail alleviate the need for a second airport in Sydney?	Thursday, September 5, 2013 at 7:15 a.m.	None	['Sydney']
para-00173	"Eighty per cent of Queensland is under mining exploration leases, including 90 per cent of the Darling Downs."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/20/larissa-waters/greens-senator-says-eighty-cent-queensland-under-m/index.html	None	['Environment', 'Mining']	Larissa Waters	Jennifer Cooke, Peter Fray	None	Greens say 80 per cent of Queensland is under mining exploration leases	Monday, May 20, 2013 at 6:22 p.m.	None	['Darling_Downs', 'Queensland']
para-00149	"We’re one of only six or seven governments around the world which has a triple A credit rating on our public finances."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/17/kevin-rudd/australia-one-six-or-seven-countries-have-triple-c/index.html	None	['Economy']	Kevin Rudd	Chris Pash, Su-Lin Tan, Peter Fray	None	Australia is one of six or seven countries to have a Triple A credit rating	Monday, June 17, 2013 at 12:46 p.m.	None	['None']
para-00060	"We are heading towards 800,000 Australians without a job."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/15/andrew-robb/employment-paradox-more-work-yet-more-out/index.html	None	['Economy', 'Employment']	Andrew Robb	Peter Martin, Peter Fray	None	The employment paradox: more in work, yet more out	Thursday, August 15, 2013 at 9:14 a.m.	None	['None']
para-00026	"There are more billionaires in Indonesia today than in Japan."	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/01/tony-abbott/rising-rich-more-billionaires-indonesia-japan/index.html	None	['Foreign Affairs']	Tony Abbott	Michael Koziol, Peter Fray	None	The rising rich: more billionaires in Indonesia than Japan	Tuesday, October 1, 2013 at 7:12 p.m.	None	['Japan', 'Indonesia']
para-00164	Says utility costs are up 77 per cent under Labor.	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/30/scott-ryan/ryan-utility-costs-up-77-per-cent-under-labor/index.html	None	['Campaign ads', 'Carbon Tax', 'Utilities']	Scott Ryan	Flynn Murphy, Peter Fray	None	Have utility costs risen 77 per cent under Labor?	Thursday, May 30, 2013 at 4:43 p.m.	None	['None']
para-00037	Academic studies suggest John Howard's 1996 gun reforms made "no difference" to the number of gun deaths in Australia.	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/13/david-leyonhjelm/did-howards-firearms-reforms-have-impact-gun-death/index.html	None	['Guns']	David Leyonhjelm	Flynn Murphy, Peter Fray	None	Did Howard's firearm reforms have no impact on Australian gun deaths?	Friday, September 13, 2013 at 1:04 p.m.	None	['John_Howard', 'Australia']
para-00125	"Australian investors are fleeing this country to invest in more stable countries like Mongolia and Angola, where they don't change the prime minister in the dead of the night twice in three years."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/03/tony-abbott/are-australian-investors-fleeing-mongolia-and-ango/index.html	None	['Business Investment', 'Economy', 'Leadership']	Tony Abbott	David Humphries, Su-Lin Tan, Peter Fray	None	Are Australian investors really fleeing the country due to political instability?	Wednesday, July 3, 2013 at 4:36 p.m.	None	['Mongolia', 'Angola', 'Australia']
para-00121	"The next election is due in August 2013, not in November, not in October."	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/08/christopher-pyne/Next-election-August-not-November-not-October/index.html	None	['Leadership']	Christopher Pyne	Michael Koziol, Peter Fray	None	"The next election is due in August 2013, not in November, not in October."	Monday, July 8, 2013 at 9:15 a.m.	None	['None']
para-00034	"All our divisional returning officers are ex-military officers in the Australian armed forces."	pants on fire!	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/20/clive-palmer/palmer-says-all-electoral-division-returning-offic/index.html	None	['Election']	Clive Palmer	Chris Pash, Peter Fray	None	Palmer says all electoral division returning officers are ex-military	Friday, September 20, 2013 at 5:19 p.m.	None	['Australia']
para-00098	"People smugglers... make a million dollars a boat."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/27/jason-clare/do-people-smugglers-make-1-million-every-boatload-/index.html	None	['Asylum Seekers']	Jason Clare	Flynn Murphy, Alix Piatek, Peter Fray	None	Do people smugglers make $1 million from every boatload of asylum seekers?	Saturday, July 27, 2013 at 6:30 p.m.	None	['None']
para-00139	"Australia has one of the highest levels of education for women but one of the lowest workforce participation rates of mothers in the developed world."	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/26/mark-dreyfus/dreyfus-says-women-are-well-educated-disadvantaged/index.html	None	['Industrial relations', "Women's Rights"]	Mark Dreyfus	Michael Koziol, Peter Fray	None	Dreyfus says women are well-educated but disadvantaged in workforce participation	Wednesday, June 26, 2013 at 8:57 a.m.	None	['None']
para-00208	"We know that Tony Abbott works in Indigenous communities at least a week or two a year, and he has said that if he is elected Prime Minister that he will continue to do that."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/22/christopher-pyne/abbotts-pledge-blurred-supportive-pyne/index.html	None	['Indigenous Affairs']	Christopher Pyne	Jonathan Pearlman, Peter Fray	None	Abbott's pledge blurred by the supportive Pyne	Thursday, August 22, 2013 at 2:40 p.m.	None	['Tony_Abbott']
para-00003	"With such a regulatory superstructure, it’s hardly surprising that Australia’s ranking in the World Economic Forum’s global competitiveness index has fallen from 12th to 21st; and that [the] ranking for government regulation has fallen... from 68th to 128th over the past six years."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/nov/22/tony-abbott/abbott-blames-red-tape-losing-competitive-edge/index.html	None	['Business Investment', 'Regulation']	Tony Abbott	Michael Koziol, Min Wang, Peter Fray	None	Abbott blames red tape for country losing competitive edge	Friday, November 22, 2013 at 3:35 p.m.	None	['Australia']
para-00175	Within three to eight years Australia will be a net importer of food and "will not be able to feed itself".	false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/17/bob-katter/within-three-eight-years-australia-will-be-net-imp/index.html	None	['Agriculture', 'Food Security']	Bob Katter	Jennifer Cooke, Peter Fray	None	Within three to eight years Australia will be a net importer of food and "will not be able to feed itself".	Friday, May 17, 2013 at 12:55 p.m.	None	['None']
para-00004	"Small businesses have been absolutely crippled by the 21,000 new and amended regulations introduced by Labor in their period of government."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/nov/19/bruce-billson/Killer-red-tape-fiction-fact/index.html	None	['Regulation']	Bruce Billson	Ellie Harvey, Michael Koziol, Peter Fray	None	Attack of the killer red tape. More fiction than fact — still	Tuesday, November 19, 2013 at 1:56 p.m.	None	['None']
para-00068	Says would-be refugees who arrive in Australia by boat are "illegal arrivals".	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/13/tony-abbott/legal-or-illegal-arrivals-question-dogs-tragedy-bo/index.html	None	['Asylum Seekers']	Tony Abbott	David Humphries, Peter Fray	None	Legal or illegal arrivals? The question that won't go away	Tuesday, August 13, 2013 at 11:45 a.m.	None	['Australia']
para-00093	Labor's Regional Resettlement Arrangement will be entirely in accordance with Australia's domestic law obligations.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/01/mark-dreyfus/arrangement-will-be-entirely-accordance-australias/index.html	None	['Asylum Seekers']	Mark Dreyfus	Michael Pelly, Alix Piatek, Peter Fray	None	Dreyfus says the PNG arrangement accords with Australian domestic law	Thursday, August 1, 2013 at 9:53 a.m.	None	['Australia']
para-00058	Australia is "borrowing 86 per cent of our gross debt from the rest of the world".	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/23/joe-hockey/debt-wars-Labor-selling-off-foreigners-Hockey/index.html	None	['Budget', 'Debt']	Joe Hockey	Chris Pash, Peter Fray	None	Debt wars, part IV: Labor's selling out the country to foreigners, says Hockey	Friday, August 23, 2013 at 1:04 p.m.	None	['None']
para-00012	Electricity is inelastic and taxing it "simply ends up diverting funds from other elements in a family's budget".	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/24/greg-hunt/Hunt-stretching-truth-electricity/index.html	None	['Carbon Tax', 'Cost of living', 'Economy', 'Environment']	Greg Hunt	Michael Koziol, Peter Fray	None	Is Hunt stretching the truth about electricity?	Thursday, October 24, 2013 at 5:07 p.m.	None	['None']
para-00182	The Coalition's broadband plan will "cost households $5000 to get connected".	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/12/julia-gillard/julia-gillard-says-coalitions-nbn-will-cost-househ/index.html	None	['National Broadband Network', 'Technology']	Julia Gillard	Flynn Murphy, Peter Fray	None	Julia Gillard says the Coalition's broadband plan will cost households $5000 to connect	Sunday, May 12, 2013 at 6:00 p.m.	None	['None']
para-00092	"Australia's debt is growing faster than at any other time in recorded history, more than double that predicted even just before the last election."	mostly false	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/01/andrew-robb/Debt-growing-faster-now-than-history/index.html	None	['Debt']	Andrew Robb	Peter Martin, Peter Fray	None	Debt growing faster now than ever before: Robb	Thursday, August 1, 2013 at 4:37 p.m.	None	['None']
para-00022	On buying Indonesian fishing boats to deny people smugglers their main tool.	half flip	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/04/tony-abbott/rough-seas-buying-back-boats-people-smugglers/index.html	None	['Asylum Seekers', 'Border Protection']	Tony Abbott	Chris Pash, Michael Koziol, Flynn Murphy	None	Rough seas for buying back the boats from people smugglers	Friday, October 4, 2013 at 12:48 p.m.	None	['Indonesia']
para-00099	Labor put Australia among the top ten foreign aid givers worldwide.	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/26/andrew-leigh/how-generous-australia-foreign-aid/index.html	None	['Budget']	Andrew Leigh	Michael Koziol, Peter Fray	None	How generous is Australia on foreign aid?	Friday, July 26, 2013 at 5:04 p.m.	None	['None']
para-00142	Counting those that work more than an "hour a week" as employed is a "gross distortion" of Australia's unemployment rate.	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/21/nick-xenophon/Counting-hour-week-gross-distortion-unemployment-r/index.html	None	['Economy', 'Employment']	Nick Xenophon	Michael Koziol, Peter Fray	None	Counting those that work more than an "hour a week" as employed is a "gross distortion" of Australia's unemployment rate.	Friday, June 21, 2013 at 6:29 p.m.	None	['Australia']
para-00097	"There is virtually no prospect that the US will adopt a cap and trade system [to deal with climate change] at any point in the period to 2020."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/30/greg-hunt/might-us-adopt-cap-and-trade-2020/index.html	None	['Carbon Tax', 'Climate change', 'Environment']	Greg Hunt	Becky Bowers, Ellie Harvey, Bill Adair, Peter Fray	None	Greg Hunt says US won't adopt cap and trade by 2020	Tuesday, July 30, 2013 at 10:04 a.m.	None	['None']
para-00023	"It's unlikely that we would ever see [same-sex marriage] achieved in our national parliament with a conscience vote."	mostly true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/oct/03/paul-howes/howes-says-conscience-vote-wont-deliver-gay-marria/index.html	None	['Same-sex marriage']	Paul Howes	Jonathan Pearlman, Peter Fray	None	Howes says a conscience vote won't deliver gay marriage	Thursday, October 3, 2013 at 7:30 p.m.	None	['None']
para-00088	"No serious lawyer could conclude that" the PNG deal on asylum seekers "represents a binding legal agreement."	true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/05/george-brandis/no-lawyer-PNG-deal-legally-binding/index.html	None	['Asylum Seekers']	George Brandis	Alix Piatek, Peter Fray	None	What would a serious lawyer make of the PNG deal? Not much, says Brandis	Monday, August 5, 2013 at 10:40 a.m.	None	['None']
para-00047	"Labor have a record of treating the defence portfolio as their own political plaything and have ripped $30 billion out of the defence budget since 2009."	half-true	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/28/david-johnston/johnston-takes-potshot-labors-military-cuts/index.html	None	['Budget', 'Defence']	David Johnston	Jonathan Pearlman, Peter Fray	None	Johnston takes a (pot)shot at Labor's military cuts	Wednesday, August 28, 2013 at 5:34 p.m.	None	['None']
