wast-00160	I look at the 20,000 jobs that have left America because of the irresponsible medical-device tax"	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/03/16/the-claim-that-the-medical-device-tax-led-to-the-loss-of-20000-u-s-jobs/	None	None	Rep. Kevin Brady (R-Texas)	Michelle Ye Hee Lee	None	The claim that the medical-device tax led to the loss of 20,000 U.S. jobs	March 16, 2017	None	['United_States']
wast-00105	"President Trump did 170 short question-and-answer sessions through April 29, compared to 55 for President Obama.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/24/president-trumps-interactions-with-media-not-a-standout-in-any-category/	None	None	Kellyanne Conway	Glenn Kessler	None	President Trump's interactions with media: Not a standout in any category	May 24	None	['Barack_Obama']
wast-00031	So out of touch, [Tom] Malinowski lobbied for terrorists' rights.	4 pinnochios	 https://www.washingtonpost.com/politics/2018/08/31/fact-checking-republican-attack-ads-tight-house-races/	None	None	Congressional Leadership Fund	Salvador Rizzo	None	Fact-checking Republican attack ads in tight House races	August 31	None	['None']
wast-00003	I never attended a gathering like the one Dr. Ford describes in her allegation. \xe2\x80\xa6 She and I did not travel in the same social circles.	not the whole story	 https://www.washingtonpost.com/politics/2018/10/05/brett-kavanaughs-testimony-what-was-misleading-what-was-not/	None	None	Brett Kavanaugh	Glenn Kessler	None	Brett Kavanaugh's testimony: What was misleading, what was not	October 5	None	['None']
wast-00084	"So, we\'ve already started the wall. We got $1.6 billion. The wall has been started. San Diego and lots of different places.	false	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/22/video-one-rally-one-hour-almost-30-trumpian-claims/	None	None	Donald Trump	Meg Kelly	None	Video: One rally, one hour, almost 30 Trumpian claims	June 22	None	['None']
wast-00078	There is no longer a Nuclear Threat from North Korea.	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/02/president-trumps-exaggerated-claims-about-the-north-korea-deal/	None	None	Donald Trump	Salvador Rizzo	None	President Trump's exaggerated claims about the North Korea deal	July 2	None	['None']
wast-00174	"On November 1 ... new [Obamacare premium] numbers are coming out which will show 40, 50, 60 percent increases. They want to delay it until after the election."	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/09/26/trumps-claim-that-obama-is-trying-to-delay-obamacare-enrollment-until-after-the-election/	None	None	Donald Trump	Michelle Ye Hee Lee	None	Trump's claim that Obama is trying to \xe2\x80\x98delay' Obamacare enrollment until after the election	September 26, 2016	None	['None']
wast-00048	Unemployment is low because everyone has two jobs."	false	 https://www.washingtonpost.com/news/fact-checker/wp/2018/08/10/fact-checking-alexandria-ocasio-cortezs-media-blitz/	None	None	Alexandria Ocasio-Cortez	Glenn Kessler	None	Fact-checking Alexandria Ocasio-Cortez's media blitz	August 10	None	['None']
wast-00210	"I get reports that I was imitating a reporter who was handicapped. I would never do that.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/02/donald-trumps-revisionist-history-of-mocking-a-disabled-reporter/	None	None	Donald Trump	Glenn Kessler	None	Donald Trump's revisionist history of mocking a disabled reporter	August 2, 2016	None	['None']
wast-00041	Bruce Ohr of the \xe2\x80\x98Justice' Department (can you believe he is still there) is accused of helping disgraced Christopher Steele \xe2\x80\x98find dirt on Trump.' Ohr's wife, Nelly, was in on the act big time - worked for Fusion GPS on Fake Dossier.	not the whole story	 https://www.washingtonpost.com/politics/2018/08/16/who-is-bruce-ohr-why-does-trump-keep-tweeting-about-him/	None	None	Donald Trump	Glenn Kessler	None	Who is Bruce Ohr, and why does Trump keep tweeting about him?	August 16	None	['None']
wast-00196	It all began in 2009 with what has become known as President Obama's global \xe2\x80\x98Apology Tour.'	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/16/fact-checking-donald-trumps-major-speech-on-the-islamic-state/	None	None	Donald Trump	Glenn Kessler	None	Fact-checking Donald Trump's \xe2\x80\x98major' speech on the Islamic State	August 16, 2016	None	['Barack_Obama']
wast-00022	Their sabotage of the Affordable Care Act has already cost more than 3 million Americans their health insurance.	2 pinnochios	 https://www.washingtonpost.com/politics/2018/09/14/obamas-claim-that-trumps-obamacare-moves-have-already-cost-million-people-health-insurance/	None	None	Barack Obama	Glenn Kessler	None	Obama's claim that Trump's Obamacare moves have \xe2\x80\x98already cost' 3 million people health insurance	September 14	None	['United_States']
wast-00154	"The NSA and FBI tell Congress that Russia did not influence electoral process."	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/03/20/president-trumps-terrible-horrible-no-good-very-bad-twitter-day/	None	None	Donald Trump	Glenn Kessler	None	President Trump's terrible, horrible, no good, very bad Twitter day	March 20, 2017	None	['Russia', 'United_States_Congress', 'Federal_Bureau_of_Investigation', 'National_Security_Agency']
wast-00225	Every word I said there was true and accurate. No one has disputed a word I said."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/04/19/cruzs-claim-that-no-one-has-disputed-his-claim-mcconnell-lied/	None	None	Ted Cruz	Glenn Kessler	None	Cruz's claim that \xe2\x80\x98no one has disputed' his claim McConnell lied	April 19, 2016	None	['None']
wast-00205	"The press came out with headlines: \xe2\x80\x98Trump throws baby out of arena.' So dishonest"	none	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/06/trumps-right-he-didnt-kick-a-baby-out-of-a-campaign-rally/	None	None	Donald Trump	Glenn Kessler	None	Trump is right: He didn't kick a baby out of a campaign rally	August 6, 2016	None	['None']
wast-00161	According to the National Academy of Sciences, our current immigration system costs America's taxpayers many billions of dollars a year.	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/03/07/trumps-claim-that-immigrants-cost-taxpayers-many-billions-of-dollars-a-year/	None	None	Donald Trump	Michelle Ye Hee Lee	None	Trump's claim that immigrants cost taxpayers \xe2\x80\x98many billions of dollars a year'	March 7, 2017	None	['United_States']
wast-00182	One of them even said: \xe2\x80\x98If you take my spot, I'll get drafted, and I'll go to Vietnam, and I'll die.\'"	none	 https://www.washingtonpost.com/news/fact-checker/wp/2016/09/14/hillary-clintons-story-of-a-vietnam-era-confrontation-over-law-school-admissions/	None	None	Hillary Clinton	Glenn Kessler	None	Hillary Clinton's story of a Vietnam era confrontation over law school admissions	September 14, 2016	None	['Vietnam']
wast-00134	"I have stated my concerns with Amazon long before the Election. Unlike others, they pay little or no taxes to state & local governments, use our Postal System as their Delivery Boy (causing tremendous loss to the U.S.)."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/03/30/president-trumps-bundle-of-faulty-claims-about-amazons-cost-to-taxpayers/	None	None	Donald Trump	Salvador Rizzo	None	Trump's bundle of faulty claims about Amazon's cost to taxpayers	March 30	None	['United_States']
wast-00140	The blue-slip courtesy "gives senators the opportunity to have a say on nominees from their states. It's worked for 100 years, but Republicans are getting rid of it.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/02/21/are-senate-republicans-killing-blue-slip-for-court-nominees/	None	None	Dianne Feinstein	Salvador Rizzo	None	Are Senate Republicans killing \xe2\x80\x98blue slip' for court nominees?	February 21	None	['Republican_Party_(United_States)']
wast-00167	That is absolutely false" that a servicemember who handled classified information the way Hillary Clinton did would be court-martialed.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/10/07/neither-kaine-and-pence-was-absolutely-correct-about-clinton-emails-and-court-martial/	None	None	Tim Kaine	Michelle Ye Hee Lee	None	Neither Kaine nor Pence was \xe2\x80\x98absolutely' correct about Clinton emails and court-martial	October 7, 2016	None	['None']
wast-00207	As the FBI said, everything that I've said publicly has been consistent and truthful with what I've told them.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/04/recidivism-watch-clintons-repeated-claim-that-the-fbi-said-her-answers-were-truthful/	None	None	Hillary Clinton	Glenn Kessler	None	Recidivism Watch: Clinton's repeated claim that the FBI said her answers were \xe2\x80\x98truthful'	August 4, 2016	None	['Federal_Bureau_of_Investigation']
wast-00197	I was an opponent of the Iraq War from the beginning -- a major difference between me and my opponent.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/16/fact-checking-donald-trumps-major-speech-on-the-islamic-state/	None	None	Donald Trump	Glenn Kessler	None	Fact-checking Donald Trump's \xe2\x80\x98major' speech on the Islamic State	August 16, 2016	None	['None']
wast-00066	I haven't seen any evidence that the attempts to interfere in our election infrastructure was to favor a particular political party. I think what we've seen on the foreign influence side is they were attempting to intervene and cause chaos on both sides.	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/23/kirstjen-nielsens-claim-that-u-s-election-systems-werent-targeted-to-favor-trump/	None	None	Kirstjen Nielsen	Salvador Rizzo	None	Kirstjen Nielsen's claim that U.S. election systems weren't targeted to favor Trump	July 23	None	['None']
wast-00187	"Since President Obama came into office, another 2 million Hispanics have joined the ranks of those in poverty."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/31/trumps-repeated-claim-that-more-hispanics-are-in-poverty-under-obama/	None	None	Donald Trump	Glenn Kessler	None	Trump's repeated claim that more Hispanics are in poverty under Obama	August 31, 2016	None	['Barack_Obama']
wast-00224	"But you know what, he [Saddam Hussein] did well. He killed terrorists. He did that so good.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/07/07/trumps-false-claim-that-saddam-hussein-was-so-good-at-killing-terrorists/	None	None	Donald Trump	Michelle Ye Hee Lee	None	Trump's false claim that Saddam Hussein was \xe2\x80\x98so good' at \xe2\x80\x98killing terrorists'	July 7, 2016	None	['Saddam_Hussein']
wast-00030	Pureval's lobbying firm made millions helping Libya reduce payments owed to families of Americans killed by Libyan terrorism. Selling out Americans? Aftab Pureval can't be trusted.	4 pinnochios	 https://www.washingtonpost.com/politics/2018/08/31/fact-checking-republican-attack-ads-tight-house-races/	None	None	Congressional Leadership Fund	Salvador Rizzo	None	Fact-checking Republican attack ads in tight House races	August 31	None	['Libya', 'United_States']
wast-00094	"According to a Canada release, they make almost 100 Billion Dollars in Trade with U.S. (guess they were bragging and got caught!)."	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/12/trumps-false-claim-that-the-u-s-has-a-100-billion-trade-deficit-with-canada/	None	None	Donald Trump	Glenn Kessler	None	Trump's false assertion that Canada claims to \xe2\x80\x98make' $100 billion in trade with the U.S.	June 12	None	['Canada', 'United_States']
wast-00033	Black men, unarmed, black teenagers, unarmed, and black children, unarmed, are being killed at a frightening level right now, including by members of law enforcement without accountability and without justice.	not the whole story	 https://www.washingtonpost.com/politics/2018/08/30/beto-orourkes-claims-blacks-police-shootings/	None	None	Beto O\'Rourke	Glenn Kessler	None	Beto O'Rourke's claims on African Americans and police shootings	August 30	None	['None']
wast-00227	Today, the typical woman who works full-time earns 79 cents for every dollar that a typical man makes.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/04/14/here-are-the-facts-behind-that-79-cent-pay-gap-factoid/	None	None	Barack Obama	Glenn Kessler	None	Here are the facts behind that '79 cent' pay gap factoid	April 14, 2016	None	['None']
wast-00130	Democrats "are \xe2\x80\x98slow walking' all of my nominations \xe2\x80\x94 hundreds of people. At this rate it would take 9 years for all approvals!	none	 https://www.washingtonpost.com/news/fact-checker/wp/2018/04/23/trumps-complaint-that-it-will-take-9-years-to-get-all-his-nominations-approved/	None	None	Donald Trump	Glenn Kessler	None	Trump's complaint that it will take 9 years to get all his nominations approved	April 23	None	['None']
wast-00126	Under Obama, our [labor force] participation rate actually dropped from 65 to 62. It's going back up to more people in the workforce here.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/01/president-trump-has-made-3001-false-or-misleading-claims-so-far/	None	None	Kevin McCarthy	Salvador Rizzo	None	Kevin McCarthy claims that the labor participation rate is \xe2\x80\x98going back up' under Trump	April 30	None	['None']
wast-00118	98 percent of mass public shootings in the United States since 1950 have taken place in gun-free zones.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/10/do-98-percent-of-mass-public-shootings-happen-in-gun-free-zones/	None	None	Donald Trump	Meg Kelly	None	Do 98 percent of mass public shootings happen in gun-free zones?	May 10	None	['United_States']
wast-00180	Right now, 92 million Americans are on the sideline outside of the workforce, and they're not a part of our economy. It's a silent nation of jobless Americans."	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/09/16/trumps-absurb-claim-that-92-million-americans-represent-a-nation-of-jobless-americans/	None	None	Donald Trump	Glenn Kessler	None	Trump's absurd claim that 92 million Americans represent a \xe2\x80\x98nation of jobless Americans'	September 16, 2016	None	['United_States']
wast-00139	The Palestinian Authority "pays about $350 million a year to terrorists and their families. Each year."	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/03/14/does-the-palestinian-authority-pay-350-million-a-year-to-terrorists-and-their-families/	None	None	Benjamin Netanyahu	Glenn Kessler	None	Does the Palestinian Authority pay $350 million a year to \xe2\x80\x98terrorists and their families'?	March 14	None	['None']
wast-00034	"I was raised by a single mom, public school teacher on the South Side of Chicago.	not the whole story	 https://www.washingtonpost.com/politics/2018/08/29/john-coxs-claim-that-he-was-raised-by-single-mother-south-side-chicago/	None	None	John H. Cox	Glenn Kessler	None	John Cox's claim that he was raised by a \xe2\x80\x98single mother on the South Side of Chicago'	August 29	None	['South_Side,_Chicago']
wast-00176	She sent me to New Bedford, Massachusetts, to go door to door looking for children who weren\'t in school."	none	 https://www.washingtonpost.com/news/fact-checker/wp/2016/09/19/fact-checking-clintons-story-of-meeting-disabled-children-in-new-bedford-in-1973/	None	None	Hillary Clinton	Michelle Ye Hee Lee	None	Fact-checking Clinton's story of meeting disabled children in New Bedford in 1973	September 19, 2016	None	['New_Bedford,_Massachusetts', 'Massachusetts']
wast-00103	We\'re doing a lot of work on security, generally speaking, security and border \xe2\x80\x94 border security. The border's down over 40 percent."	not the whole story	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/29/the-dubious-statistic-getting-the-dhs-secretary-in-trouble-with-president-trump/	None	None	Donald Trump	Salvador Rizzo	None	The dubious statistic getting the DHS secretary in trouble with President Trump	May 29	None	['None']
wast-00014	I did not try to leave the scene of the accident, though driving drunk, which I did, is a terrible mistake for which there is no excuse or justification or defense, and I will not try to provide one.	4 pinnochios	 https://www.washingtonpost.com/politics/2018/09/25/beto-orourkes-false-claim-he-did-not-try-leave-scene-dwi/	None	None	Beto O\'Rourke	Glenn Kessler	None	Beto O'Rourke's claim that he did not try to leave the scene of a DWI	September 25	None	['None']
wast-00109	"The Justice Department memos going back to before Nixon say that you cannot indict a sitting president, you have to impeach him."	not the whole story	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/22/can-the-president-be-indicted-or-subpoenaed/	None	None	Rudy Giuliani	Salvador Rizzo	None	Can the president be indicted or subpoenaed?	May 22	None	['Richard_Nixon']
wast-00057	The Heritage Foundation just came out recently, and they said that we\'ve already implemented 64 percent of our top agenda items. And that\'s ahead of anybody, including Ronald Reagan.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/08/06/president-trump-cites-sketchy-data-and-makes-it-worse-by-mangling-the-details/	None	None	Donald Trump	Salvador Rizzo	None	Trump cites sketchy data \xe2\x80\x94 and makes it worse by mangling the details	August 6	None	['The_Heritage_Foundation', 'Ronald_Reagan']
wast-00011	In less than two years, my administration has accomplished more than almost any administration in the history of our country.	false	 https://www.washingtonpost.com/politics/2018/09/26/fact-checking-president-trumps-speech-un-general-assembly/	None	None	Donald Trump	Glenn Kessler	None	Fact-checking President Trump's speech to the U.N. General Assembly	September 26	None	['None']
wast-00127	"According to a survey by the National Small Business Association, the average small business spends $83,000 to comply with regulations in just their first year of existence."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/04/30/kevin-mccarthys-claim-that-the-labor-participation-rate-is-going-back-up-under-trump/	None	None	Donald Trump	Meg Kelly	None	Do small businesses face $83,000 in start-up costs to comply with regulations?	April 27	None	['None']
wast-00076	I think one of the tremendous opportunities that we\'re seeing because the economy is so strong is that people who have been out of the workforce are coming back off the sidelines. And this is something we are working incredibly hard to incentivize. Because there is a large population of prime-age men and women who are out of the workforce and who are now slowly starting to return. Two million people have come off food stamps and are starting to reenter the economy, and we think that's incredibly positive and we're very excited about that.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/05/are-people-coming-back-off-the-sidelines-as-ivanka-trump-says/	None	None	Ivanka Trump	Meg Kelly	None	Are people \xe2\x80\x98coming back off the sidelines' and into the workforce, as Ivanka Trump says?	July 5	None	['None']
wast-00075	So here are just a few statistics on the human toll of illegal immigration. According to a 2011 government report, the arrests attached to the criminal alien population included an estimated 25,000 people for homicide, 42,000 for robbery, nearly 70,000 for sex offenses, and nearly 15,000 for kidnapping. In Texas alone, within the last seven years, more than a quarter-million criminal aliens have been arrested and charged with over 600,000 criminal offenses. \xe2\x80\xa6 Sixty-three thousand Americans since 9/11 have been killed by illegal aliens. This isn't a problem that's going away; it's getting bigger.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/06/trump-falsely-claims-the-human-toll-of-illegal-immigration/	None	None	Donald Trump	Meg Kelly	None	Fact-checking President Trump's numbers on the \xe2\x80\x98human toll of illegal immigration'	July 6	None	['Texas', 'United_States']
wast-00200	"Mr. Trump did indeed send his plane ... to transport over 200 Gulf War Marines back home."	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/11/too-good-to-check-sean-hannitys-tale-of-a-trump-rescue/	None	None	Donald Trump campaign	Glenn Kessler	None	Too good to check: Sean Hannity's tale of a Trump rescue	August 11, 2016	None	['None']
wast-00112	No \xe2\x80\xa6 .And I saw that in the media. I don't know what \xe2\x80\x94 maybe someone misunderstood something I said. I didn't believe that and didn't say that.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/18/comeys-claim-he-didnt-tell-congress-that-fbi-agents-thought-flynn-was-not-intentionally-lying/	None	None	James Comey	Glenn Kessler	None	Comey's claim he didn't tell Congress that FBI agents thought Flynn was not intentionally lying	May 18	None	['None']
wast-00108	In our omnibus bill that we passed a -- just a few weeks ago, we had $1.8 billion -- I think it was $1.8 billion, it could be $1.6 billion in there for this purpose, for schools to make -- to give them an opportunity to secure them.	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/23/the-trump-administrations-bogus-spin-that-it-obtained-2-billion-for-school-safety/	None	None	Nancy Pelosi	Glenn Kessler	None	The Trump administration's bogus spin that it obtained $2 billion for \xe2\x80\x98school safety'	May 23	None	['None']
wast-00132	That was going to happen \xe2\x80\x94 the baby boomers retiring was going do that. These deficit \xe2\x80\x94 trillion-dollar projections have been out there for a long, long time."	not the whole story	 https://www.washingtonpost.com/news/fact-checker/wp/2018/04/18/dissecting-house-speaker-ryans-remarks-on-deficits-and-spending/	None	None	Paul Ryan	Glenn Kessler	None	Dissecting House Speaker Ryan's remarks on deficits and spending	April 18	None	['None']
wast-00226	"I am taking action to affirm and improve the state's commitment to privacy and equality. To that end, today I have signed an executive order with the goal of achieving that fine balance.	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/04/18/north-carolina-governors-misleading-claim-about-his-executive-order-and-the-lgbt-law/	None	None	Pat McCrory	Michelle Ye Hee Lee	None	North Carolina governor's misleading claim about his executive order and the LGBT law	April 18, 2016	None	['None']
wast-00199	I'm proud to be from the state that has the largest education voucher program in America.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/12/mike-pences-claim-that-indiana-has-the-largest-school-voucher-program/	None	None	Mike Pence	Michelle Ye Hee Lee	None	Mike Pence's claim that Indiana has the largest school voucher program	August 12, 2016	None	['United_States']
wast-00004	Elaine Luria has quietly committed to step toward a big-government takeover of health care. It would cost $32 trillion. It could double the amount of taxes every individual and business pays, ending Medicare as we know it.	4 pinnochios	 https://www.washingtonpost.com/politics/2018/10/04/gop-ads-falsely-depict-democrats-supporters-sanderss-health-plan/	None	None	National Republican Congressional Committee	Glenn Kessler	None	GOP ads falsely depict Democrats as supporters of Sanders's health plan	October 4	None	['Medicare_(United_States)']
wast-00191	You have to be wealthy in order to be great, I'm sorry to say it.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/23/pro-clinton-group-takes-a-donald-trump-quotes-out-of-context/	None	None	Priorities USA	Glenn Kessler	None	Pro-Clinton group takes a Donald Trump quote out of context	August 23, 2016	None	['None']
wast-00009	You know I got 52 percent with women. Everyone said this couldn't happen \xe2\x80\x94 52 percent.	false	 https://www.washingtonpost.com/politics/2018/09/27/fact-checking-president-trumps-statements-about-sexual-misconduct-allegations/	None	None	Donald Trump	Glenn Kessler	None	Fact-checking President Trump's statements about sexual misconduct allegations	September 26	None	['None']
wast-00067	"I do understand, but I also understand that you know, [abortion is] a 50/50 question in this country. I think [Supreme Court nominee Brett Kavanaugh] is going to be confirmed and someday in the distant future there could be a vote."	needs context	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/19/whos-in-favor-of-abortion/	None	None	Donald Trump	Meg Kelly	None	How many Americans back abortion rights?	July 19	None	['None']
wast-00027	"Our coal miners are back to work.	false	 https://www.washingtonpost.com/politics/2018/09/12/anatomy-trump-rally-percent-claims-are-false-misleading-or-lacking-evidence/	None	None	Donald Trump	Glenn Kessler	None	Anatomy of a Trump rally: 70 percent of claims are false, misleading or lacking evidence	September 12	None	['None']
wast-00123	Our Border Laws are very weak while those of Mexico & Canada are very strong. Congress must change these Obama era, and other, laws NOW! The Democrats stand in our way - they want people to pour into our country unchecked....CRIME! We will be taking strong action today.	needs context	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/07/fact-checking-president-trumps-claims-on-immigration/	None	None	Donald Trump	Meg Kelly	None	Fact-checking President Trump's claims on immigration	May 7	None	['Barack_Obama', 'United_States_Congress', 'Democratic_Party_(United_States)']
wast-00023	3000 people did not die in the two hurricanes that hit Puerto Rico. When I left the Island, AFTER the storm had hit, they had anywhere from 6 to 18 deaths."	4 pinnochios	 https://www.washingtonpost.com/politics/2018/09/13/president-trumps-four-pinocchio-complaint-about-maria-death-toll-figures/	None	None	Donald Trump	Glenn Kessler	None	President Trump's Four-Pinocchio complaint about the Maria death toll figures	September 13	None	['Puerto_Rico']
wast-00019	We've accomplished an economic turnaround of historic proportions.	false	 https://www.washingtonpost.com/politics/2018/09/18/trump-economy-versus-obama-economy/	None	None	Donald Trump	Meg Kelly	None	The \xe2\x80\x98Trump economy' vs. the \xe2\x80\x98Obama economy'	September 18	None	['None']
wast-00220	We flood communities with so many guns that it is easier for a teenager to buy a Glock than get his hands on a computer or even a book.	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/07/14/obamas-strange-claim-that-it-is-easier-for-teens-to-buy-a-glock-than-get-a-book/	None	None	Barack Obama	Michelle Ye Hee Lee	None	Obama's strange claim that it is easier for teens to buy a Glock than get a book	July 14, 2016	None	['None']
wast-00120	This disastrous deal gave this regime \xe2\x80\x94 and it's a regime of great terror \xe2\x80\x94 many billions of dollars, some of it in actual cash \xe2\x80\x94 a great embarrassment to me as a citizen and to all citizens of the United States.	not the whole story	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/09/fact-checking-president-trumps-reasons-for-leaving-the-iran-nuclear-deal/	None	None	Donald Trump	Salvador Rizzo	None	Fact-checking President Trump's reasons for leaving the Iran nuclear deal	May 9	None	['United_States']
wast-00054	Let me thank the Koch brothers of all people for sponsoring a study that shows that Medicare for All would save the American people $2 trillion over a 10-year period."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/08/07/democrats-seize-on-cherry-picked-claim-that-medicare-for-all-will-save-2-trillion/	None	None	Bernie Sanders	Glenn Kessler	None	Democrats seize on cherry-picked claim that \xe2\x80\x98Medicare-for-all' would save $2 trillion	August 7	None	['United_States', 'Medicare_(United_States)']
wast-00099	"... the World's most expensive Witch Hunt has found nothing on Russia & me so now they are looking at the rest of the World!"	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/04/fact-checking-president-trumps-attacks-on-the-cost-of-muellers-investigation/	None	None	Donald Trump	Salvador Rizzo	None	Fact-checking President Trump's attacks on the cost of Mueller's investigation	June 4	None	['None']
wast-00077	Just out that the Obama Administration granted citizenship, during the terrible Iran Deal negotiation, to 2,500 Iranians - including to government officials. How big (and bad) is that?	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/04/trump-claims-obama-gave-citizenship-to-2500-iranians-during-nuclear-deal-talks/	None	None	Donald Trump	Salvador Rizzo	None	Trump falsely claims Obama gave citizenship to 2,500 Iranians during nuclear deal talks	July 4	None	['Iran', 'Presidency_of_Barack_Obama']
wast-00010	I was accused by four or five women who got paid a lot of money to make up stories about me."	false	 https://www.washingtonpost.com/politics/2018/09/27/fact-checking-president-trumps-statements-about-sexual-misconduct-allegations/	None	None	Donald Trump	Glenn Kessler	None	Fact-checking President Trump's statements about sexual misconduct allegations	September 26	None	['None']
wast-00071	Many countries owe us a tremendous amount of money for many years back, where they\'re delinquent, as far as I\'m concerned, because the United States has had to pay for them.	false	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/13/many-fact-checks-later-president-trump-is-still-botching-nato-spending/	None	None	Donald Trump	Meg Kelly	None	Many fact checks later, President Trump is (still) botching NATO spending	July 13	None	['United_States']
wast-00087	We do not have a policy of separating families at the border. Period.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/19/the-facts-about-trumps-policy-of-separating-families-at-the-border/	None	None	Kirstjen Nielsen	Salvador Rizzo	None	The facts about Trump's policy of separating families at the border	June 19	None	['None']
wast-00195	"The FBI director ... had to amend the previous day's statement, that she [Hillary Clinton] had never received any emails marked classified."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/17/bill-clintons-misleading-claim-about-marked-classified-information-in-hillary-clintons-emails/	None	None	Bill Clinton	Michelle Ye Hee Lee	None	Bill Clinton's misleading claim about \xe2\x80\x98marked classified' information in Hillary Clinton's emails	August 17, 2016	None	['Federal_Bureau_of_Investigation', 'Hillary_Rodham_Clinton']
wast-00032	Politicians Andrew Cuomo and Anthony Brindisi made a big promise: $585 million of our tax dollars would turn upstate New York into a tech hub. But fraud and corruption killed their deal and wasted our money. \xe2\x80\xa6 Lost money. Lost jobs.	4 pinnochios	 https://www.washingtonpost.com/politics/2018/08/31/fact-checking-republican-attack-ads-tight-house-races/	None	None	Congressional Leadership Fund	Salvador Rizzo	None	Fact-checking Republican attack ads in tight House races	August 31	None	['New_York_City']
wast-00151	"At the court in Canada, we always lose. Well, the judges are three Canadians and two Americans. We always lose."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/05/22/president-trumps-claim-that-we-always-lose-in-u-s-canada-trade-disputes/	None	None	Donald Trump	Michelle Ye Hee Lee	None	President Trump's claim that \xe2\x80\x98we always lose' in U.S.-Canada trade disputes	May 22, 2017	None	['Canada', 'United_States']
wast-00083	Hiring many thousands of judges, and going through a long and complicated legal process, is not the way to go - will always be disfunctional. People must simply be stopped at the Border and told they cannot come into the U.S. illegally. Children brought back to their country...... ....If this is done, illegal immigration will be stopped in it's tracks - and at very little, by comparison, cost. This is the only real answer - and we must continue to BUILD THE WALL!	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/26/president-trumps-misconceptions-about-immigration-courts-and-law/	None	None	Donald Trump	Salvador Rizzo	None	President Trump's misconceptions about immigration courts and law	June 26	None	['United_States']
