vees-00333	VERA FILES FACT SHEET: Impeachment of the chief justice, explained	none	http://verafiles.org/articles/vera-files-fact-sheet-impeachment-chief-justice-explained	None	None	None	None	impeachment,sereno,chief justice,davide,corona	VERA FILES FACT SHEET: Impeachment of the chief justice, explained	November 23, 2017	None	['None']
vees-00045	VERA FILES FACT CHECK: This video is from a Hollywood film, NOT Hong Kong	false	http://verafiles.org/articles/vera-files-fact-check-video-hollywood-not-hong-kong	None	None	None	None	false news	VERA FILES FACT CHECK: This video is from a Hollywood film, NOT Hong Kong	September 27, 2018	None	['None']
vees-00448	VERA FILES FACT CHECK: Duterte cleared of involvement in the Davao Death Squad?	none	http://verafiles.org/articles/vera-files-fact-check-duterte-cleared-involvement-davao-deat	None of the three offices mentioned by Andanar has cleared the president of any involvement in the vigilante group.	None	None	None	Duterte,andanar,Lascanas,Davao death squad,PCOO,Matobato	VERA FILES FACT CHECK: Duterte cleared of involvement in the Davao Death Squad?	March 04, 2017	None	['None']
vees-00330	In a speech Nov. 24, a day after he terminated the peace negotiations with the CPP, its armed wing New People's Army (NPA) and its political arm National Democratic Front of the Philippines (NDFP), Duterte said:	none	http://verafiles.org/articles/vera-files-fact-check-did-duterte-flip-flop-coalition-govern	None	None	None	None	Duterte,peace talks,CPP-NPA-NDF,SISON	VERA FILES FACT CHECK: Did Duterte flip-flop on ‘coalition government’ with CPP, as Sison claims?	December 04, 2017	None	['None']
vees-00401	Saying he was prepared to withdraw martial law but but also reimpose it if needed, Duterte categorically referred to Marcos when he visited Army troops in Butuan City in June:	none	http://verafiles.org/articles/vera-files-fact-check-marcos-copycat-or-not	None	None	None	None	Duterte,Marcos,SONA2017	​VERA FILES FACT CHECK: Marcos copycat or not?	July 26, 2017	None	['Ferdinand_Marcos', 'Butuan']
vees-00343	Marcos poll case vs Robredo decided	none	http://verafiles.org/articles/week-fake-news-marcos-poll-case-vs-robredo-not-yet-decided	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Marcos poll case vs Robredo NOT yet decided	November 10, 2017	None	['None']
vees-00446	During a media interview on March 9 Duterte said:	none	http://verafiles.org/articles/vera-files-fact-check-can-mighty-corp-just-pay-and-be-hook	Was the president correct in saying tax cases can be compromised, and that it’s lawful to go for a P3 billion settlement, leaving Mighty Corp. off the hook as long as it pays up?	None	None	None	Duterte,Mighty Corp.,Taxes,Fake stamps	VERA FILES FACT CHECK: Can Mighty Corp. just pay up and be off the hook?	March 18, 2017	None	['None']
vees-00125	SONA 2017 PROMISE TRACKER: Corruption and governance	none	http://verafiles.org/articles/sona-2017-promise-tracker-corruption-and-governance	None	None	None	None	corruption,promise tracker,governance	SONA 2017 PROMISE TRACKER: Corruption and governance	July 20, 2018	None	['None']
vees-00384	VERA FILES FACT CHECK: Gov’t officials linked to website spreading news claiming Hontiveros called for Duterte ouster deny involvement	none	http://verafiles.org/articles/vera-files-fact-check-govt-officials-linked-website-spreadin	None	None	None	None	fake news,HONTIVEROS	VERA FILES FACT CHECK: Gov’t officials linked to website spreading news claiming Hontiveros called for Duterte ouster deny involvement	August 31, 2017	None	['None']
vees-00420	During the UPR on May 8, representatives of the 95 member-states made recommendations on the Philippines’ human rights policies, raising serious concerns on EJKs that have reached thousands since President Rodrigo Duterte took office. STATEMENTThe May 15 story, which can no longer be found on PNA’s website, said:	none	http://verafiles.org/articles/vera-files-fact-check-pna-replaces-its-fake-news-95-states-a	FACTThe May 15 story was clearly incorrect in saying 95 countries were convinced that EJKs don’t exist in the Philippines.A day after Uson published the link, UPR Info – the body administering the UN Human Rights Council review – posted on its Twitter account this clarification:	None	None	None	Extra-judicial killings,United Nations,Human rights,Mocha Uson,Philippine News Agency	​VERA FILES FACT CHECK: PNA replaces its fake news that 95 states are convinced there are no EJKs in the country; no apology or reason given	May 20, 2017	None	['None']
vees-00037	VERA FILES FACT CHECK: Online post with dated photo of Angelica Panganiban	misleading	http://verafiles.org/articles/vera-files-fact-check-online-post-misleads-dated-photo-angel	None	None	None	None	misleading	VERA FILES FACT CHECK: Online post MISLEADS with dated photo of Angelica Panganiban	September 28, 2018	None	['None']
vees-00465	On Jan. 14, before the Davao City Chamber of Commerce and Industry, the president spoke of a scenario, ostensibly hypothetical, where the executive and the legislature clash with the judiciary on the matter of the imposition of martial law.	none	http://verafiles.org/articles/vera-files-fact-check-duterte-wants-declare-martial-law	None	None	None	None	Duterte,Martial Law	VERA FILES FACT CHECK: Duterte wants to declare martial law?	January 17, 2017	None	['None']
vees-00300	In a Jan. 10 media forum, Marcos accused Associate Justice Benjamin Caguioa of being “unfair and unjust”:	none	http://verafiles.org/articles/vera-files-fact-check-marcos-backtracks-pet-now-says-its-unf	None	None	None	None	Leni Robredo,Bongbong Marcos	VERA FILES FACT CHECK: Marcos backtracks on PET, now says it's ‘unfair, unjust’	January 26, 2018	None	['None']
vees-00122	VERA FILES FACT CHECK: Website recycles NEWS about Hontiveros receiving millions from drug lord monthly	fake	http://verafiles.org/articles/vera-files-fact-check-website-recycles-fake-news-about-honti	None	None	None	None	fake news,Risa Hontiveros	VERA FILES FACT CHECK: Website recycles FAKE NEWS about Hontiveros receiving millions from drug lord monthly	July 24, 2018	None	['None']
vees-00344	VERA FILES FACT CHECK: News on Duterte’s ICC trial	none	http://verafiles.org/articles/vera-files-fact-check-news-dutertes-icc-trial-fake	None	None	None	None	Duterte,fake news	VERA FILES FACT CHECK: News on Duterte’s ICC trial fake	November 03, 2017	None	['None']
vees-00170	THIS WEEK: Robredo called Duterte ‘useless’	none	http://verafiles.org/articles/week-fake-news-robredo-did-not-call-duterte-useless	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Robredo DID NOT call Duterte ‘useless’	June 15, 2018	None	['None']
vees-00098	VERA FILES FACT CHECK: Reports about 'child-beating' woman shot dead	fake	http://verafiles.org/articles/vera-files-fact-check-reports-about-child-beating-woman-shot	None	None	None	None	fake news	VERA FILES FACT CHECK: Reports about 'child-beating' woman shot dead FAKE NEWS	August 21, 2018	None	['None']
vees-00002	VERA FILES FACT CHECK: Report claiming Robredo and Roxas have left LP NOT TRUE	fake	http://verafiles.org/articles/vera-files-fact-check-report-claiming-robredo-and-roxas-have	None	None	None	None	false news	VERA FILES FACT CHECK: Report claiming Robredo and Roxas have left LP NOT TRUE	November 01, 2018	None	['None']
vees-00146	VERA FILES FACT SHEET: The 1987 Constitution and Concom draft compared	none	http://verafiles.org/articles/vera-files-fact-sheet-1987-constitution-and-concom-draft-com	None	None	None	None	Federal Philippines,Concom draft,1987 constitution	VERA FILES FACT SHEET: The 1987 Constitution and Concom draft compared	July 10, 2018	None	['None']
vees-00177	​VERA FILES FACT CHECK: Website posts report on June #WalangPasok announcements	misleading	http://verafiles.org/articles/vera-files-fact-check-website-posts-misleading-report-june-w	None	None	None	None	misleading	​VERA FILES FACT CHECK: Website posts MISLEADING report on June #WalangPasok announcements	June 11, 2018	None	['None']
vees-00316	Robles in a Dec. 17 blog post titled ‘How old is Isabelle Duterte? And why is this important?’ wrote:	none	http://verafiles.org/articles/vera-files-fact-check-how-old-isabelle-duterte-shes-17-her-f	Paolo Duterte, who recently quit his post as Davao City vice mayor, has consistently stated Isabelle’s birthday as Jan. 26, 2000 in his SALN declarations since he first joined politics in 2007 as barangay captain of Catalunan Grande.	None	None	None	SALN,Paolo Duterte,isabelle duterte	VERA FILES FACT CHECK: How old is Isabelle Duterte? She’s 17, per her father’s SALNs since 2007	December 28, 2017	None	['None']
vees-00247	VERA FILES FACT CHECK: Report on Catholic Church's "strong" resistance to proposed taxation misleading	none	http://verafiles.org/articles/vera-files-fact-check-report-catholic-churchs-strong-resista	None	None	None	None	fake news	VERA FILES FACT CHECK: Report on Catholic Church's "strong" resistance to proposed taxation misleading	April 23, 2018	None	['None']
vees-00273	VERA FILES FACT CHECK: In his own words: Respecting women, Duterte-style	none	http://verafiles.org/articles/vera-files-fact-check-his-own-words-respecting-women-duterte	None	None	None	None	Duterte,women	VERA FILES FACT CHECK: In his own words: Respecting women, Duterte-style	March 26, 2018	None	['None']
vees-00311	In a Dec. 27 briefing in Lanao del Norte, three days after tropical storm Vinta left Mindanao, Duterte said:	none	http://verafiles.org/articles/vera-files-fact-check-duterte-gets-agriculture-budget-wrong	The DA and its attached agencies got the ninth largest share of the 2017 national budget, with P45.22 billion.	None	None	None	Duterte,Agriculture,Bernadette Romulo-Puyat	VERA FILES FACT CHECK: Duterte gets agriculture budget wrong; undersecretary agrees	January 08, 2018	None	['None']
vees-00318	VERA FILES YEARENDER: Who benefited most from fake news, and other questions, answered in three charts	none	http://verafiles.org/articles/vera-files-yearender-who-benefited-most-fake-news-and-other	None	None	None	None	Duterte,fake news,Bongbong Marcos	VERA FILES YEARENDER: Who benefited most from fake news, and other questions, answered in three charts	December 22, 2017	None	['None']
vees-00049	VERA FILES FACT CHECK: Report claiming no media reports on Duterte's Benguet visit	fake	http://verafiles.org/articles/vera-files-fact-check-report-claiming-no-media-reports-duter	None	None	None	None	Duterte,Philippine media,Ompong	VERA FILES FACT CHECK: Report claiming no media reports on Duterte's Benguet visit NOT TRUE	September 26, 2018	None	['None']
vees-00439	How good a fact-checker are you?	none	http://verafiles.org/articles/how-good-fact-checker-are-you	None	None	None	None	fact-check,Fact check	How good a fact-checker are you?	April 02, 2017	None	['None']
vees-00183	Diverting from his prepared speech, the president told the crowd his daughter Veronica “Kitty” Duterte complained about the K to 12 program and blamed education secretary Leonor Briones about it:	none	http://verafiles.org/articles/vera-files-fact-check-duterte-makes-factually-inaccurate-jok	The Enhanced Basic Educational Program Act of 2013 more popularly known as the K to 12 Program was enacted into law under the watch of former education secretary Bro. Armin Luistro and former president Benigno S. Aquino III.	None	None	None	Duterte,education,K to 12	​VERA FILES FACT CHECK: Duterte makes factually inaccurate joke about K-12	June 06, 2018	None	['None']
vees-00477	On Nov. 19, during his first bilateral meeting in Peru with Russian Federation President Vladimir Putin, whose leadership he openly admires, Duterte said:	none	http://verafiles.org/articles/vera-files-fact-check-duterte-now-wants-woo-eu	The EU, composed of 28-member states in Europe, remains the largest economy in the world and is “the biggest player on the global trading scene.”	None	None	None	Duterte,European Union,Putin	VERA FILES FACT CHECK: Duterte now wants to woo the EU?	November 25, 2016	None	['Vladimir_Putin', 'Russia', 'Peru']
vees-00457	During the Senate plenary session, Zubiri said he “took offense” in Trillanes’ statement to the media that he and Sen. Richard Gordon intended to whitewash the Bureau of Immigration bribery probe in the Senate.	none	http://verafiles.org/articles/vera-files-fact-check-zubiri-cheater-trillanes-rebel-and-tra	None	None	None	None	fact-check,Fact check	VERA FILES FACT CHECK: Zubiri a cheater? Trillanes a rebel and traitor?	February 04, 2017	None	['None']
vees-00050	VERA FILES FACT CHECK: Reshared post claiming Hontiveros dared Duterte to send all LP members to jail	false	http://verafiles.org/articles/vera-files-fact-check-reshared-post-claiming-hontiveros-dare	None	None	None	None	fake news,Risa Hontiveros	VERA FILES FACT CHECK: Reshared post claiming Hontiveros dared Duterte to send all LP members to jail FALSE	September 25, 2018	None	['None']
vees-00093	Andanar, co-host of the government radio show Cabinet Report sa Teleradyo, said Aug. 18:	none	http://verafiles.org/articles/vera-files-fact-check-andanar-wrong-human-rights	The United Nations belied Andanar’s claim, saying it does not consider mobile phones a basic human right.	None	None	None	Martin Andanar,Fact check,Human rights	VERA FILES FACT CHECK: Andanar wrong on human rights	August 23, 2018	None	['None']
vees-00172	​VERA FILES FACT CHECK: Robredo DID 'brag' and say she would have gone to war vs China	fake	http://verafiles.org/articles/vera-files-fact-check-robredo-did-not-brag-and-say-she-would	None	None	None	None	fake news	​VERA FILES FACT CHECK: Robredo DID NOT 'brag' and say she would have gone to war vs China	June 15, 2018	None	['None']
vees-00259	VERA FILES FACT CHECK: Sen. Bam Aquino never claimed to be 'principal author' of free education bill	none	http://verafiles.org/articles/sen-bam-aquino-never-claimed-be-principal-author-free-educat	None	None	None	None	Bam Aquino,Free education	VERA FILES FACT CHECK: Sen. Bam Aquino never claimed to be 'principal author' of free education bill	April 17, 2018	None	['None']
vees-00359	VERA FILES FACT CHECK: Timeline of false claims by PH gov’t on UN human rights report	none	http://verafiles.org/articles/vera-files-fact-check-timeline-false-claims-ph-govt-un-human-2	None	None	None	None	United Nations,Human rights	VERA FILES FACT CHECK: Timeline of false claims by PH gov’t on UN human rights report	October 05, 2017	None	['None']
vees-00503	Is that so? Duterte, Alvarez shift from Con-Con to Con-Ass	none	http://verafiles.org/articles/so-duterte-alvarez-shift-con-con-con-ass	None	None	None	None	fact-check,is that so,Con-Ass,Con-Con	Is that so? Duterte, Alvarez shift from Con-Con to Con-Ass	August 20, 2016	None	['None']
vees-00266	VERA FILES FACT CHECK: ​Maine Mendoza's death	none	http://verafiles.org/articles/vera-files-fact-check-maine-mendozas-death-hoax	None	None	None	None	fake news,Maine Mendoza	VERA FILES FACT CHECK: ​Maine Mendoza's death a hoax	April 12, 2018	None	['None']
vees-00203	VERA FILES FACT CHECK: Trillanes staging coup vs Duterte	none	http://verafiles.org/articles/vera-files-fact-check-trillanes-not-staging-coup-vs-duterte	None	None	None	None	fake news	VERA FILES FACT CHECK: Trillanes NOT staging coup vs Duterte	May 15, 2018	None	['None']
vees-00414	In a speech before soldiers at Camp Teodulfo S. Bautista in Jolo, Sulu on May 27, the president said even he doesn’t know when martial law would be lifted. He would only listen to the Philippine National Police and the Armed Forces when the right time would be, he said.	none	http://verafiles.org/articles/vera-files-fact-check-duterte-changes-tune-scs-role-martial	None	None	None	None	fact-check,Martial Law,Fact check	VERA FILES FACT CHECK: Duterte changes tune on SC’s role in martial law	June 15, 2017	None	['None']
vees-00279	Marcos vice president by March 19	none	http://verafiles.org/articles/week-fake-news-marcos-not-vice-president-march-19	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Marcos NOT vice president by March 19	March 16, 2018	None	['None']
vees-00001	In an Oct. 18 speech, Duterte slammed critics of the government’s drug war who invoke human rights, saying they do not grasp the extent of corruption in the country’s justice system:	false	http://verafiles.org/articles/vera-files-fact-check-duterte-falsely-claims-eu-created-icc	The EU, an economic and political union of 28 countries, did not create the ICC.	None	None	None	Duterte,ICC,European Union	VERA FILES FACT CHECK: Duterte FALSELY CLAIMS the EU created the ICC	November 01, 2018	None	['None']
vees-00417	Trump, at a White House press briefing 3:32 a.m., June 2 in Manila, before announcing his country’s withdrawal from the Paris climate agreement, said:	none	http://verafiles.org/articles/vera-files-fact-check-trump-calls-resorts-world-incident-ter	No. Philippine authorities said the attack was a criminal act committed by an “emotionally disturbed individual.”	None	None	None	fact-check,Fact check	VERA FILES FACT CHECK: Trump calls Resorts World incident a ‘terrorist attack’; was it?	June 02, 2017	None	['White_House', 'Paris', 'Manila']
vees-00120	#SONA2018 VERA FILES’ live fact check	none	http://verafiles.org/articles/sona2018-vera-files-live-fact-check	None	None	None	None	Duterte,SONA2018	#SONA2018 VERA FILES’ live fact check	July 24, 2018	None	['None']
vees-00302	Panelo in a Senate hearing Jan. 17 said Filipinos might not be ready for a plebiscite on charter change because an “overwhelming majority” of them are not educated:	none	http://verafiles.org/articles/vera-files-fact-check-census-data-refutes-panelo-claim-overw	Only 3.28 percent of the total 90 million Filipinos aged 5 and above, or close to 3 million individuals, did not finish any grade level, results of the 2015 census show.	None	None	None	salvador panelo,charter change	VERA FILES FACT CHECK: Census data refutes Panelo claim that 'overwhelming majority' of Pinoys are unschooled	January 23, 2018	None	['None']
vees-00438	In a speech before government appointees and Philippine Councilors League officers on March 30, the president said:	none	http://verafiles.org/articles/vera-files-fact-check-davao-citys-economic-growth-unpreceden	No and no.	None	None	None	fact-check,Fact check	VERA FILES FACT CHECK: Is Davao City’s economic growth unprecedented in the country’s history?	April 06, 2017	None	['None']
vees-00429	Sources:	none	http://verafiles.org/articles/vera-files-fact-check-abellas-statements-vis-vis-what-survey	None	None	None	None	fact-check,Fact check,SWS,Pulse Asia	VERA FILES FACT CHECK: Abella’s statements vis-a-vis what the surveys say	April 21, 2017	None	['None']
vees-00104	VERA FILES FACT CHECK: Roque flip-flops on ‘culture of impunity’	none	http://verafiles.org/articles/vera-files-fact-check-roque-flip-flops-culture-impunity	None	None	None	None	Harry Roque,culture of impunity	VERA FILES FACT CHECK: Roque flip-flops on ‘culture of impunity’	August 13, 2018	None	['None']
vees-00398	Nine minutes into the SONA, Duterte said:	none	http://verafiles.org/articles/vera-files-fact-check-peace-or-war	None	None	None	None	Duterte,peace process,SONA2017	VERA FILES FACT CHECK: Peace or war?	July 27, 2017	None	['None']
vees-00489	STATEMENT: Reacting to Vice President Leni Robredo’s statement at an antipoverty summit that “poverty is a larger war that needs our attention,” Salgado said on Oct. 11:	none	http://verafiles.org/articles/vera-files-fact-check-did-filipinos-become-poorer-under-aqui	FACT: Did poverty really worsen in the last six years?	None	None	None	factcheck,poverty incidence,Benigno Aquino	VERA FILES FACT CHECK: Did Filipinos become poorer under Aquino?	October 15, 2016	None	['None']
vees-00137	VERA FILES FACT CHECK: LP DID get youth 'drunk' to join rally	fake	http://verafiles.org/articles/vera-files-fact-check-lp-did-not-get-youth-drunk-join-rally	None	None	None	None	fake news,Kaya Natin! Youth,protest party	VERA FILES FACT CHECK: LP DID NOT get youth 'drunk' to join rally	July 16, 2018	None	['None']
vees-00198	VERA FILES FACT CHECK: De Lima WILL be transferred to Bilibid	fake	http://verafiles.org/articles/vera-files-fact-check-de-lima-will-not-be-transferred-bilibi	None	None	None	None	false news	VERA FILES FACT CHECK: De Lima WILL NOT be transferred to Bilibid	May 25, 2018	None	['None']
vees-00434	Referring to private contractors and their salaries, the President said: “...Unang-una ‘yung sweldo nila, malalaki (First of all, their salaries are huge.) They award to each other millions and even… This has to stop.”	none	http://verafiles.org/articles/vera-files-fact-check-how-much-does-president-duterte-earn-m-1	When he assumed the presidency in July last year, Duterte’s basic monthly salary was P165,752 until December 2016. The president understated his salary by P35,752.	None	None	None	Duterte,Wealth,Salary	VERA FILES FACT CHECK: How much does President Duterte earn monthly?	April 11, 2017	None	['None']
vees-00462	VERA FILES FACT CHECK: Was Duterte referring to Najib, instead of Mahathir, as Malaysian PM?	none	http://verafiles.org/articles/vera-files-fact-check-was-duterte-referring-najib-instead-ma	Duterte must be referring to Najib Razak, current prime minister of Malaysia, with whom he even bonded with over a sing-off during his first official visit in Malaysia in November. (Watch them sing the 70s hit ,“Sha-La-La-La-La,” by the Danish rockers The Walkers)	None	None	None	Duterte,sema,Najib,Malaysia,Mahathir	VERA FILES FACT CHECK: Was Duterte referring to Najib, instead of Mahathir, as Malaysian PM?	January 21, 2017	None	['Mahathir_Mohamad', 'Malaysia']
vees-00320	Asked in a Radyo Singko interview Dec. 19 if Duterte had a “change of position” on same-sex marriage, Roque agreed and said the president’s view is “somewhat new:"	none	http://verafiles.org/articles/vera-files-fact-check-roque-underplays-duterte-flip-flop-sam	The president’s flip-flop isn’t “somewhat new.”	None	None	None	Duterte,Harry Roque,LGBT,Same-sex marriage	VERA FILES FACT CHECK: Roque underplays Duterte flip-flop on same-sex marriage	December 20, 2017	None	['None']
vees-00225	VERA FILES FACT CHECK: Trillanes DID leak Tulfo siblings' DOT issue	none	http://verafiles.org/articles/vera-files-fact-check-trillanes-did-not-leak-tulfo-siblings	None	None	None	None	false news	VERA FILES FACT CHECK: Trillanes DID NOT leak Tulfo siblings' DOT issue	May 03, 2018	None	['None']
vees-00308	THIS WEEK IN FAKE NEWS: Poll fraud proven in Marcos vs. Robredo protest	none	http://verafiles.org/articles/week-fake-news-poll-fraud-not-yet-proven-marcos-vs-robredo-p	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Poll fraud NOT YET proven in Marcos vs. Robredo protest	January 12, 2018	None	['None']
vees-00211	​VERA FILES FACT CHECK: Story claiming Robredo loses post to Marcos in vote recount	fake	http://verafiles.org/articles/vera-files-fact-check-story-claiming-robredo-loses-post-marc	None	None	None	None	fake news	​VERA FILES FACT CHECK: Story claiming Robredo loses post to Marcos in vote recount NOT TRUE	May 10, 2018	None	['None']
vees-00471	VERA FILES FACT CHECK: Duterte’s latest version on missing the APEC gala and photo op	none	http://verafiles.org/articles/vera-files-fact-check-dutertes-latest-version-missing-apec-g	None	None	None	None		VERA FILES FACT CHECK: Duterte’s latest version on missing the APEC gala and photo op	December 16, 2016	None	['None']
vees-00502	Is that so? Pacquiao wants death penalty despite saying he’s pro-life	none	http://verafiles.org/articles/so-pacquiao-wants-death-penalty-despite-saying-hes-pro-life	None	None	None	None	Fact check,death penalty,Pacquiao	Is that so? Pacquiao wants death penalty despite saying he’s pro-life	August 22, 2016	None	['None']
vees-00394	The president’s anger stemmed from the July 20 statement of the Communist Party of the Philippines—which the NDFP represents in the peace talks—calling his order to rearrest consultants of the NDFP “a strongman’s act of bad faith aimed at bullying the NDFP to bow to his terms of surrender.”	none	http://verafiles.org/articles/vera-files-fact-check-duterte-flip-flops-bullying-communists	Both parties reached the fourth round of formal talks before the Philippine government refused to continue to the next round, citing as reason the directives of CPP to its armed units to intensify attacks against the government following the declaration of martial law in Mindanao in May. (Read more: VERA FILES FACT CHECK: Peace or war?)	None	None	None	Duterte,SONA 2017,CPP,NDFP,peace talks	VERA FILES FACT CHECK: Duterte flip-flops on bullying communists	August 05, 2017	None	['None']
vees-00307	VERA FILES FACT SHEET: SEC revocation of Rappler’s registration explained	none	http://verafiles.org/articles/vera-files-fact-sheet-sec-revocation-rapplers-registration-e	None	None	None	None	Rappler,press freedom	VERA FILES FACT SHEET: SEC revocation of Rappler’s registration explained	January 15, 2018	None	['None']
vees-00505	STATEMENT: In a brief speech about his peace agenda, Duterte said:	none	http://verafiles.org/articles/so-duterte-not-so-all-out-war-against-abu-sayyaf	None	None	None	None	Duterte,Abu Sayyaf,Bangsamoro	Is that so? Duterte on a ‘not-so-all-out’ war against Abu Sayyaf	August 08, 2016	None	['None']
vees-00028	​VERA FILES FACT CHECK: Report about Frank Drilon being 'killed in an ambush'	fake	http://verafiles.org/articles/vera-files-fact-check-report-about-frank-drilon-being-killed	None	None	None	None	death hoax,Franklin Drilon	​VERA FILES FACT CHECK: Report about Frank Drilon being 'killed in an ambush' FAKE NEWS	October 10, 2018	None	['None']
vees-00297	VERA FILES FACT CHECK: Roque changes opinion on fake news	none	http://verafiles.org/articles/vera-files-fact-check-roque-changes-opinion-fake-news	None	None	None	None	Harry Roque,fake news	VERA FILES FACT CHECK: Roque changes opinion on fake news	January 31, 2018	None	['None']
vees-00363	Duterte signed ‘no homework policy’	none	http://verafiles.org/articles/week-fake-news-duterte-did-not-sign-any-no-homework-policy	None	None	None	None	Duterte,fake news,Department of Education	THIS WEEK IN FAKE NEWS: Duterte DID NOT sign any ‘no homework policy’	September 29, 2017	None	['None']
vees-00421	To prove his point, Cayetano showed a slideshow of tweets posted by the UN Special Rapporteur on extrajudicial, summary or arbitrary executions and said:	none	http://verafiles.org/articles/vera-files-fact-check-did-callamard-say-shabu-doesnt-lead-vi	Was Cayetano accurate in attributing to Callamard the statement that shabu does not lead to violence?	None	None	None	fact-check,United Nations,Fact check,Cayetano	VERA FILES FACT CHECK: Did Callamard say shabu doesn’t lead to violence?	May 16, 2017	None	['None']
vees-00442	Alternative facts: Is that so? A forum for the International Fact-checking Day	none	http://verafiles.org/articles/alternative-facts-so-forum-international-fact-checking-day	None	None	None	None	Fact check,international fact-checking day	Alternative facts: Is that so? A forum for the International Fact-checking Day	March 27, 2017	None	['None']
vees-00063	Asked about the weakening peso to the United States dollar in a Sept. 7 press briefing in Amman, Jordan, Roque said:	none	http://verafiles.org/articles/vera-files-fact-check-govt-data-debunk-roque-claim-weak-peso	Roque is wrong; for three decades, December is when the peso is often weakest versus the U.S. dollar, Bangko Sentral ng Pilipinas data show.	None	None	None	Harry Roque,exchange rate	VERA FILES FACT CHECK: Gov’t data debunk Roque claim on weak peso	September 13, 2018	None	['United_States', 'Amman', 'Jordan']
vees-00256	VERA FILES FACT CHECK: Alejano to have Duterte arrested for drug war untrue	none	http://verafiles.org/articles/alejano-have-duterte-arrested-drug-war-untrue	None	None	None	None	Duterte,ICC,Magdalo,Alejano	VERA FILES FACT CHECK: Alejano to have Duterte arrested for drug war untrue	April 18, 2018	None	['None']
vees-00076	VERA FILES FACT SHEET: Duterte voiding Trillanes amnesty explained	none	http://verafiles.org/articles/vera-files-fact-check-duterte-voiding-trillanes-amnesty-expl	None	None	None	None	Duterte,Trillanes,amnesty	VERA FILES FACT SHEET: Duterte voiding Trillanes amnesty explained	September 04, 2018	None	['None']
vees-00241	VERA FILES FACT CHECK: Report claiming Robredo shocked at Marcos lead in VP vote recount	fake	http://verafiles.org/articles/vera-files-fact-check-report-claiming-robredo-shocked-marcos	None	None	None	None	fake news,Recount	VERA FILES FACT CHECK: Report claiming Robredo shocked at Marcos lead in VP vote recount UNTRUE	April 25, 2018	None	['None']
vees-00473	VERA FILES FACT CHECK: Despite previous threat to declare martial law, Duterte now against it	none	http://verafiles.org/articles/vera-files-fact-check-despite-previous-threat-declare-martia	None	None	None	None	Duterte,Martial Law,Fact check	VERA FILES FACT CHECK: Despite previous threat to declare martial law, Duterte now against it	December 09, 2016	None	['None']
vees-00390	In an Aug. 4 speech in Barangay Kilala, Marawi City, Duterte, reading from a piece of paper, said:	none	http://verafiles.org/articles/vera-files-fact-check-duterte-skews-war-drugs-figures-aquino	Duterte’s figures were apparently culled from data from the Philippine Drugs Enforcement Agency (PDEA), which provided VERA Files a summary of its “Comparative Anti-Drug Accomplishments.”	None	None	None	Duterte,PDEA,drug war	VERA FILES FACT CHECK: Duterte skews war on drugs figures; Aquino gets it wrong too	August 15, 2017	None	['None']
vees-00074	VERA FILES FACT CHECK: NAIA will BE RENAMED Manila Int'l Airport soon	false	http://verafiles.org/articles/vera-files-fact-check-naia-will-not-be-renamed-manila-intl-a	None	None	None	None	false news	VERA FILES FACT CHECK: NAIA will NOT BE RENAMED Manila Int'l Airport soon	September 06, 2018	None	['None']
vees-00066	Asked about the 6.4 percent inflation rate in August, Panelo on Sept. 7 told CNN Philippines’ Cherie Mercado the figure is wrong and partly blamed the media. He said:	none	http://verafiles.org/articles/vera-files-fact-check-panelo-mixes-inflation-figures	Panelo confused the year-on-year inflation rate which indeed surged 6.4 percent in August, with the 4.8 percent year-to-date inflation rate.	None	None	None	Panelo,inflation	VERA FILES FACT CHECK: Panelo mixes up inflation figures	September 09, 2018	None	['None']
vees-00487	VERA FILES FACT CHECK: Can Duterte stamp out corruption?	none	http://verafiles.org/articles/vera-files-fact-check-can-duterte-stamp-out-corruption	None	None	None	None	Duterte,China,corruption	VERA FILES FACT CHECK: Can Duterte stamp out corruption?	October 22, 2016	None	['None']
vees-00040	VERA FILES FACT CHECK: Website with rehashed photos of a police raid on illegal factory	none	http://verafiles.org/articles/vera-files-fact-check-website-misleads-rehashed-photos-polic	None	None	None	None	misleading	VERA FILES FACT CHECK: Website MISLEADS with rehashed photos of a police raid on illegal factory	September 27, 2018	None	['None']
vees-00499	IS THAT SO? Duterte’s age only a mitigating factor	none	http://verafiles.org/articles/so-dutertes-age-only-mitigating-factor	FACT: Article 13 Section 2 of theRevised Penal Code states age is just a mitigating circumstance and not a justifying circumstance that exempts a person from criminal liability (Articles 11 and 12).	None	None	None	Duterte,war on drugs	IS THAT SO? Duterte’s age only a mitigating factor	September 04, 2016	None	['None']
vees-00461	VERA FILES FACT CHECK: Are addicts ‘eternally’ hooked on drugs?	none	http://verafiles.org/articles/vera-files-fact-check-are-addicts-eternally-hooked-drugs	Duterte’s message about substance abuse is not factual. Drug addiction is treatable.	None	None	None	Duterte,United Nations,drug war,Rehabilitation,Addiction	VERA FILES FACT CHECK: Are addicts ‘eternally’ hooked on drugs?	January 23, 2017	None	['None']
